"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Johnny Cueto","Charlie Morton","Mike Zunino","Eric Thames","Robinson Cano","Kyle Seager","Jean Segura","Bryce Harper","Nelson Cruz","Kyle Schwarber"
"Johnny Cueto","Charlie Morton","Brian McCann","Yuli Gurriel","Jonathan Villar","Kyle Seager","Carlos Correa","Bryce Harper","George Springer","Josh Reddick"
"Johnny Cueto","Charlie Morton","Manny Pina","Eric Thames","Jonathan Villar","Travis Shaw","Freddy Galvis","Bryce Harper","Ryan Braun","AJ Pollock"
"Johnny Cueto","Charlie Morton","Willson Contreras","Anthony Rizzo","Jonathan Villar","Kris Bryant","Freddy Galvis","Bryce Harper","Kyle Schwarber","Jason Heyward"
"Johnny Cueto","Charlie Morton","Matt Wieters","Eric Thames","Wilmer Difo","Anthony Rendon","Carlos Correa","Bryce Harper","Mike Trout","Brian Goodwin"
"Johnny Cueto","Charlie Morton","Matt Wieters","Ryan Zimmerman","Jonathan Villar","Stephen Drew","Freddy Galvis","Bryce Harper","Josh Reddick","Brian Goodwin"
"Johnny Cueto","Charlie Morton","Brian McCann","Eric Thames","Jose Altuve","Stephen Drew","Carlos Correa","Mike Trout","Josh Reddick","Carlos Beltran"
"Johnny Cueto","Charlie Morton","Robinson Chirinos","Eric Thames","Jonathan Villar","Adrian Beltre","Elvis Andrus","Bryce Harper","Nomar Mazara","Shin-Soo Choo"
"Johnny Cueto","Charlie Morton","Christian Vazquez","Hanley Ramirez","Jonathan Villar","Kris Bryant","Xander Bogaerts","Bryce Harper","Mookie Betts","Chris Young"
"Jacob deGrom","Charlie Morton","Mike Zunino","Buster Posey","Robinson Cano","Kyle Seager","Freddy Galvis","Bryce Harper","Jarrod Dyson","Mitch Haniger"
"Johnny Cueto","Charlie Morton","Andrew Knapp","Eric Thames","Jose Altuve","Maikel Franco","Freddy Galvis","Bryce Harper","Aaron Altherr","Odubel Herrera"
"Jacob deGrom","Charlie Morton","Matt Wieters","Buster Posey","Wilmer Difo","Stephen Drew","Xander Bogaerts","Bryce Harper","Kyle Schwarber","Brian Goodwin"
