"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Stephen Strasburg",11600,"NYM@WAS 01:05PM ET",23.4,"WAS","NYM",26.08,22.5,21.1655,18.1,10.15
"SP","Michael Fulmer",10500,"CWS@DET 01:10PM ET",19.663,"DET","CWS",20.05,16.6,17.896,15.3,8.7
"SP","Michael Pineda",10100,"BAL@NYY 01:05PM ET",21.025,"NYY","BAL",18.53,18.4,19.358,16.4,28.4
"SP","Danny Salazar",9800,"SEA@CLE 04:10PM ET",20.85,"CLE","SEA",22.72,18.4,20.016,15.1,20.65
"SP","Francisco Liriano",8400,"TB@TOR 01:07PM ET",11.588,"TOR","TB",18.46,14.7,20.701,14.8,20.45
"SP","John Lackey",8100,"CHC@BOS 04:05PM ET",16.35,"CHC","BOS",15.38,15.6,14.283,13.9,12.1
"SP","Mike Leake",7800,"CIN@STL 02:15PM ET",22.775,"STL","CIN",17.07,14.2,14.265,0,NA
"SP","Zack Wheeler",7500,"NYM@WAS 01:05PM ET",10.75,"NYM","WAS",16.83,11.6,12.478,10,11.7
"SP","Derek Holland",7000,"CWS@DET 01:10PM ET",17.55,"CWS","DET",12.56,10.9,12.442,10.3,14.05
"SP","Matt Andriese",6800,"TB@TOR 01:07PM ET",12.963,"TB","TOR",13.73,14.4,NA,10.7,12.95
"SP","Steven Wright",6300,"CHC@BOS 04:05PM ET",1.088,"BOS","CHC",16.6,8.9,12.79,9.9,7.45
"SP","Ubaldo Jimenez",6000,"BAL@NYY 01:05PM ET",6.763,"BAL","NYY",11.92,9,11.054,9.6,-1.3
"SP","Yovani Gallardo",5800,"SEA@CLE 04:10PM ET",10.313,"SEA","CLE",10.66,10.1,8.528,8.2,14.1
"SP","Bronson Arroyo",5000,"CIN@STL 02:15PM ET",9.913,"CIN","STL",7.33,11.3,10.599,0,NA
