"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"WR","John Brown (0000000)","John Brown",0,4100,"Ari@Min 00:00PM ET","Ari","John","Brown","Min",10.99,14.85,3,0.143229166666667,1
"WR","DeVante Parker (0000000)","DeVante Parker",0,4100,"Mia@LA 00:00PM ET","Mia","DeVante","Parker","LA",10.19,18.6,2,0.181132075471698,1
"WR","Allen Hurns (0000000)","Allen Hurns",0,4100,"Jax@Det 00:00PM ET","Jax","Allen","Hurns","Det",11.82,18,2,0.176020408163265,1
"WR","Cameron Meredith (0000000)","Cameron Meredith",0,4100,"Chi@NYG 00:00PM ET","Chi","Cameron","Meredith","NYG",13.38,15.15,3,0.138461538461538,1
"WR","Brandon LaFell (0000000)","Brandon LaFell",0,4000,"Buf@Cin 00:00PM ET","Cin","Brandon","LaFell","Buf",9.42,10.5,2,0.157190635451505,1
"WR","Michael Floyd (0000000)","Michael Floyd",0,4000,"Ari@Min 00:00PM ET","Ari","Michael","Floyd","Min",7.9,15.9,4,0.1328125,0
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,4000,"Mia@LA 00:00PM ET","LA","Benny","Cunningham","Mia",3.71,8.2,6,0.0573248407643312,0
"RB","DuJuan Harris (0000000)","DuJuan Harris",0,4000,"NE@SF 00:00PM ET","SF","DuJuan","Harris","NE",3.48,6.6,8,0.0321428571428571,0
"WR","Marqise Lee (0000000)","Marqise Lee",0,4000,"Jax@Det 00:00PM ET","Jax","Marqise","Lee","Det",9.85,13.65,3,0.150510204081633,1
"RB","Jeremy Langford (0000000)","Jeremy Langford",0,4000,"Chi@NYG 00:00PM ET","Chi","Jeremy","Langford","NYG",5.35,5,7,0.0492307692307692,0
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,3900,"Pit@Cle 00:00PM ET","Cle","Isaiah","Crowell","Pit",10.61,13.1,6,0.0812324929971989,0
"WR","Sammie Coates (0000000)","Sammie Coates",0,3900,"Pit@Cle 00:00PM ET","Pit","Sammie","Coates","Cle",5.38,3.75,4,0.107238605898123,1
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3900,"Bal@Dal 00:00PM ET","Bal","Kenneth","Dixon","Dal",9.13,8.5,10,0.0315789473684211,0
"RB","Peyton Barber (0000000)","Peyton Barber",0,3900,"TB@KC 00:00PM ET","TB","Peyton","Barber","KC",3.47,5.1,11,0.0169971671388102,0
"WR","Russell Shepard (0000000)","Russell Shepard",0,3900,"TB@KC 00:00PM ET","TB","Russell","Shepard","KC",0,4.4,6,0.0424929178470255,1
"WR","Adam Humphries (0000000)","Adam Humphries",0,3900,"TB@KC 00:00PM ET","TB","Adam","Humphries","KC",8.87,14.85,2,0.1671388101983,1
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3900,"Chi@NYG 00:00PM ET","Chi","Ka'Deem","Carey","NYG",2.47,2.8,10,0.0153846153846154,0
"RB","Paul Perkins (0000000)","Paul Perkins",0,3900,"Chi@NYG 00:00PM ET","NYG","Paul","Perkins","Chi",8,8.7,9,0.035031847133758,0
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,3900,"Ari@Min 00:00PM ET","Min","Kyle","Rudolph","Ari",12.23,10.1,2,0.211656441717791,0
"RB","Damien Williams (0000000)","Damien Williams",0,3900,"Mia@LA 00:00PM ET","Mia","Damien","Williams","LA",3.79,5,4,0.0641509433962264,0
"WR","Ted Ginn (0000000)","Ted Ginn",0,3900,"NO@Car 00:00PM ET","Car","Ted","Ginn","NO",10.03,14.1,3,0.142857142857143,0
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,3900,"GB@Was 00:00PM ET","Was","Pierre","Garcon","GB",11.36,15.75,1,0.186301369863014,0
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3900,"Hou@Oak 00:00PM ET","Oak","DeAndre","Washington","Hou",5.06,5.4,7,0.0427807486631016,0
"WR","Tavon Austin (0000000)","Tavon Austin",0,3900,"Mia@LA 00:00PM ET","LA","Tavon","Austin","Mia",10.31,16.5,1,0.229299363057325,1
"RB","Duke Johnson (0000000)","Duke Johnson",0,3800,"Pit@Cle 00:00PM ET","Cle","Duke","Johnson","Pit",10.47,11.2,3,0.15406162464986,0
"TE","Cameron Brate (0000000)","Cameron Brate",0,3800,"TB@KC 00:00PM ET","TB","Cameron","Brate","KC",9.29,9.9,3,0.147308781869688,0
"TE","Zach Miller (0000000)","Zach Miller",0,3800,"Chi@NYG 00:00PM ET","Chi","Zach","Miller","NYG",11.71,12.7,2,0.187692307692308,0
"RB","Matt Asiata (0000000)","Matt Asiata",0,3800,"Ari@Min 00:00PM ET","Min","Matt","Asiata","Ari",8.25,9.6,5,0.0736196319018405,0
"WR","Adam Thielen (0000000)","Adam Thielen",0,3800,"Ari@Min 00:00PM ET","Min","Adam","Thielen","Ari",8.73,12.15,3,0.134969325153374,1
"WR","Anquan Boldin (0000000)","Anquan Boldin",0,3800,"Jax@Det 00:00PM ET","Det","Anquan","Boldin","Jax",9.58,13.05,3,0.156626506024096,1
"WR","Victor Cruz (0000000)","Victor Cruz",0,3700,"Chi@NYG 00:00PM ET","NYG","Victor","Cruz","Chi",7.75,9.2,3,0.136942675159236,0
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3700,"Phi@Sea 00:00PM ET","Phi","Wendell","Smallwood","Sea",0,3.5,9,0.0131578947368421,0
"WR","Devin Funchess (0000000)","Devin Funchess",0,3700,"NO@Car 00:00PM ET","Car","Devin","Funchess","NO",7.13,6.7,4,0.107142857142857,0
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,3700,"NE@SF 00:00PM ET","NE","Martellus","Bennett","SF",14.89,12.7,2,0.171052631578947,0
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,3600,"Chi@NYG 00:00PM ET","NYG","Rashad","Jennings","Chi",11.31,12.6,7,0.0445859872611465,0
"RB","Chris Ivory (0000000)","Chris Ivory",0,3600,"Jax@Det 00:00PM ET","Jax","Chris","Ivory","Det",8.77,6.2,7,0.0357142857142857,0
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3600,"Phi@Sea 00:00PM ET","Sea","Tyler","Lockett","Phi",8.93,8.2,4,0.125806451612903,0
"RB","Chris Thompson (0000000)","Chris Thompson",0,3600,"GB@Was 00:00PM ET","Was","Chris","Thompson","GB",9.33,8.6,5,0.0931506849315069,0
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,3600,"Bal@Dal 00:00PM ET","Bal","Dennis","Pitta","Dal",11.24,11.5,2,0.178947368421053,0
"WR","Kenny Stills (0000000)","Kenny Stills",0,3600,"Mia@LA 00:00PM ET","Mia","Kenny","Stills","LA",8.35,7.6,3,0.135849056603774,1
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3500,"Jax@Det 00:00PM ET","Det","Dwayne","Washington","Jax",4.68,4.6,9,0.00903614457831325,0
"TE","Julius Thomas (0000000)","Julius Thomas",0,3500,"Jax@Det 00:00PM ET","Jax","Julius","Thomas","Det",12.12,8.7,4,0.125,0
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3500,"Buf@Cin 00:00PM ET","Buf","Marquise","Goodwin","Cin",8.91,8.4,3,0.141304347826087,1
"RB","Knile Davis (0000000)","Knile Davis",0,3500,"TB@KC 00:00PM ET","KC","Knile","Davis","TB",0,0,11,0.0121951219512195,0
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,3500,"Jax@Det 00:00PM ET","Jax","T.J.","Yeldon","Det",8.96,9.7,5,0.107142857142857,0
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,3500,"Ari@Min 00:00PM ET","Min","Jerick","McKinnon","Ari",8.4,7.7,7,0.0582822085889571,0
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson",0,3500,"Ari@Min 00:00PM ET","Min","Cordarrelle","Patterson","Ari",7.26,5.3,4,0.116564417177914,1
"WR","Danny Amendola (0000000)","Danny Amendola",0,3500,"NE@SF 00:00PM ET","NE","Danny","Amendola","SF",7.65,9.9,6,0.0723684210526316,1
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3500,"NE@SF 00:00PM ET","SF","Jeremy","Kerley","NE",10.03,16.35,1,0.25,1
"RB","Matt Jones (0000000)","Matt Jones",0,3500,"GB@Was 00:00PM ET","Was","Matt","Jones","GB",0,0,8,0.0301369863013699,0
"RB","Akeem Hunt (0000000)","Akeem Hunt",0,3500,"Hou@Oak 00:00PM ET","Hou","Akeem","Hunt","Oak",0,6.4,12,0.00613496932515337,0
"RB","Andre Ellington (0000000)","Andre Ellington",0,3500,"Ari@Min 00:00PM ET","Ari","Andre","Ellington","Min",2.42,2.6,9,0.0182291666666667,0
"TE","Coby Fleener (0000000)","Coby Fleener",0,3400,"NO@Car 00:00PM ET","NO","Coby","Fleener","Car",10.08,7.8,4,0.13262599469496,0
"TE","Jesse James (0000000)","Jesse James",0,3400,"Pit@Cle 00:00PM ET","Pit","Jesse","James","Cle",5.95,5.2,3,0.109919571045576,0
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3400,"Bal@Dal 00:00PM ET","Bal","Breshad","Perriman","Dal",7.13,6.4,4,0.110526315789474,0
"RB","Robert Turbin (0000000)","Robert Turbin",0,3400,"Ten@Ind 00:00PM ET","Ind","Robert","Turbin","Ten",5.56,5.6,9,0.0472222222222222,0
"WR","Albert Wilson (0000000)","Albert Wilson",0,3400,"TB@KC 00:00PM ET","KC","Albert","Wilson","TB",5.92,5.9,5,0.100609756097561,0
"WR","Eddie Royal (0000000)","Eddie Royal",0,3400,"Chi@NYG 00:00PM ET","Chi","Eddie","Royal","NYG",13.26,11.3,4,0.126153846153846,1
"WR","Brian Quick (0000000)","Brian Quick",0,3400,"Mia@LA 00:00PM ET","LA","Brian","Quick","Mia",8.34,6.6,4,0.133757961783439,1
"WR","Torrey Smith (0000000)","Torrey Smith",0,3400,"NE@SF 00:00PM ET","SF","Torrey","Smith","NE",0,0,3,0.139285714285714,0
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3300,"Bal@Dal 00:00PM ET","Bal","Kamar","Aiken","Dal",3.04,5.3,5,0.0868421052631579,0
"WR","Terrance Williams (0000000)","Terrance Williams",0,3300,"Bal@Dal 00:00PM ET","Dal","Terrance","Williams","Bal",8.28,7,4,0.1280276816609,0
"TE","Jason Witten (0000000)","Jason Witten",0,3300,"Bal@Dal 00:00PM ET","Dal","Jason","Witten","Bal",9.71,10.7,2,0.221453287197232,0
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,3300,"Ten@Ind 00:00PM ET","Ind","Phillip","Dorsett","Ten",7.35,7.5,3,0.0944444444444444,0
"TE","Jack Doyle (0000000)","Jack Doyle",0,3300,"Ten@Ind 00:00PM ET","Ind","Jack","Doyle","Ten",10.62,7.4,2,0.133333333333333,0
"WR","Percy Harvin (0000000)","Percy Harvin",0,3300,"Buf@Cin 00:00PM ET","Buf","Percy","Harvin","Cin",7.69,0,0,0,0
"WR","Chris Conley (0000000)","Chris Conley",0,3300,"TB@KC 00:00PM ET","KC","Chris","Conley","TB",9.34,11,3,0.13719512195122,0
"WR","Roger Lewis (0000000)","Roger Lewis",0,3300,"Chi@NYG 00:00PM ET","NYG","Roger","Lewis","Chi",2.71,1.1,10,0.0222929936305732,0
"RB","Ronnie Hillman (0000000)","Ronnie Hillman",0,3300,"Ari@Min 00:00PM ET","Min","Ronnie","Hillman","Ari",2.74,3.8,8,0.0245398773006135,0
"RB","Dion Lewis (0000000)","Dion Lewis",0,3300,"NE@SF 00:00PM ET","NE","Dion","Lewis","SF",6.68,5.1,0,0,0
"RB","Jalen Richard (0000000)","Jalen Richard",0,3300,"Hou@Oak 00:00PM ET","Oak","Jalen","Richard","Hou",3.57,6,6,0.0641711229946524,0
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,3300,"Hou@Oak 00:00PM ET","Hou","C.J.","Fiedorowicz","Oak",11.62,7.6,3,0.134969325153374,0
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3200,"NO@Car 00:00PM ET","Car","Fozzy","Whittaker","NO",2.46,4,6,0.0863095238095238,0
"WR","Brice Butler (0000000)","Brice Butler",0,3200,"Bal@Dal 00:00PM ET","Dal","Brice","Butler","Bal",2.4,1.7,5,0.0795847750865052,0
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,3200,"Ten@Ind 00:00PM ET","Ten","Tajae","Sharpe","Ind",8.66,9.6,1,0.197568389057751,0
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3200,"NE@SF 00:00PM ET","SF","Shaun","Draughn","NE",3.47,0,7,0.05,0
"TE","Zach Ertz (0000000)","Zach Ertz",0,3200,"Phi@Sea 00:00PM ET","Phi","Zach","Ertz","Sea",8.29,8,5,0.125,0
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3100,"Pit@Cle 00:00PM ET","Cle","Andrew","Hawkins","Pit",7.37,6.3,4,0.117647058823529,1
"RB","Mike James (0000000)","Mike James",0,3100,"TB@KC 00:00PM ET","TB","Mike","James","KC",1.76,1.4,12,0.0141643059490085,0
"RB","Mike Davis (0000000)","Mike Davis",0,3100,"NE@SF 00:00PM ET","SF","Mike","Davis","NE",0,0,11,0.0178571428571429,0
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3100,"Pit@Cle 00:00PM ET","Cle","Gary","Barnidge","Pit",9.12,8.9,2,0.156862745098039,0
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"NO@Car 00:00PM ET","Car","Mike","Tolbert","NO",3.12,2.1,0,0,0
"RB","John Kuhn (0000000)","John Kuhn",0,3000,"NO@Car 00:00PM ET","NO","John","Kuhn","Car",0,2.1,0,0,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"NO@Car 00:00PM ET","NO","Travaris","Cadet","Car",3.3,0,5,0.0901856763925729,0
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"NO@Car 00:00PM ET","NO","Marcus","Murphy","Car",0,0,0,0,0
"RB","Daniel Lasco (0000000)","Daniel Lasco",0,3000,"NO@Car 00:00PM ET","NO","Daniel","Lasco","Car",0,0,12,0.0106100795755968,0
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"NO@Car 00:00PM ET","Car","Brenton","Bersin","NO",0,0,10,0.00297619047619048,0
"WR","Brandon Coleman (0000000)","Brandon Coleman",0,3000,"NO@Car 00:00PM ET","NO","Brandon","Coleman","Car",5.22,1.3,7,0.0583554376657825,0
"WR","Corey Brown (0000000)","Corey Brown",0,3000,"NO@Car 00:00PM ET","Car","Corey","Brown","NO",0,4.8,4,0.107142857142857,0
"WR","Tommylee Lewis (0000000)","Tommylee Lewis",0,3000,"NO@Car 00:00PM ET","NO","Tommylee","Lewis","Car",0,0,10,0.0238726790450928,0
"WR","Jake Lampman (0000000)","Jake Lampman",0,3000,"NO@Car 00:00PM ET","NO","Jake","Lampman","Car",0,0,0,0,0
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint",0,3000,"Pit@Cle 00:00PM ET","Pit","Fitzgerald","Toussaint","Cle",2.26,4.3,13,0.00268096514745308,0
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Pit@Cle 00:00PM ET","Pit","Roosevelt","Nix","Cle",0,0,0,0,0
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Pit@Cle 00:00PM ET","Cle","George","Atkinson","Pit",0,0,0,0,0
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3000,"Pit@Cle 00:00PM ET","Pit","Darrius","Heyward-Bey","Cle",0,0,8,0.0428954423592493,0
"WR","Markus Wheaton (0000000)","Markus Wheaton",0,3000,"Pit@Cle 00:00PM ET","Pit","Markus","Wheaton","Cle",0,0,10,0.0268096514745308,0
"WR","Cobi Hamilton (0000000)","Cobi Hamilton",0,3000,"Pit@Cle 00:00PM ET","Pit","Cobi","Hamilton","Cle",6.16,5,9,0.0348525469168901,0
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"Pit@Cle 00:00PM ET","Cle","Jordan","Payton","Pit",0,0,11,0.00840336134453781,0
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Pit@Cle 00:00PM ET","Cle","Ricardo","Louis","Pit",5.44,1.2,5,0.0896358543417367,0
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Pit@Cle 00:00PM ET","Cle","Rashard","Higgins","Pit",0,0,8,0.0196078431372549,0
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"Bal@Dal 00:00PM ET","Dal","Lance","Dunbar","Bal",0,2.1,8,0.0242214532871972,0
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Bal@Dal 00:00PM ET","Bal","Kyle","Juszczyk","Dal",0,4.5,0,0,0
"RB","Keith Smith (0000000)","Keith Smith",0,3000,"Bal@Dal 00:00PM ET","Dal","Keith","Smith","Bal",0,0,0,0,0
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Bal@Dal 00:00PM ET","Bal","Javorius","Allen","Dal",0,0,11,0.0157894736842105,0
"RB","Darius Jackson (0000000)","Darius Jackson",0,3000,"Bal@Dal 00:00PM ET","Dal","Darius","Jackson","Bal",0,0,0,0,0
"RB","Lorenzo Taliaferro (0000000)","Lorenzo Taliaferro",0,3000,"Bal@Dal 00:00PM ET","Bal","Lorenzo","Taliaferro","Dal",0,0,13,0.00789473684210526,0
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Bal@Dal 00:00PM ET","Bal","Devin","Hester","Dal",0,0,0,0,0
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Bal@Dal 00:00PM ET","Bal","Chris","Moore","Dal",0,0,8,0.0368421052631579,0
"WR","Lucky Whitehead (0000000)","Lucky Whitehead",0,3000,"Bal@Dal 00:00PM ET","Dal","Lucky","Whitehead","Bal",0,0,11,0.0069204152249135,0
"RB","Justin Forsett (0000000)","Justin Forsett",0,3000,"Jax@Det 00:00PM ET","Det","Justin","Forsett","Jax",0,0,9,0.00903614457831325,0
"RB","Denard Robinson (0000000)","Denard Robinson",0,3000,"Jax@Det 00:00PM ET","Jax","Denard","Robinson","Det",0,0,12,0.00510204081632653,0
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"Jax@Det 00:00PM ET","Det","Mike","Burton","Jax",0,0,0,0,0
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Jax@Det 00:00PM ET","Jax","Corey","Grant","Det",0,0,14,0.00255102040816327,0
"RB","Zach Zenner (0000000)","Zach Zenner",0,3000,"Jax@Det 00:00PM ET","Det","Zach","Zenner","Jax",0,3.2,0,0,0
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Jax@Det 00:00PM ET","Jax","Bryan","Walters","Det",0,1.6,11,0.0102040816326531,0
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Jax@Det 00:00PM ET","Det","Andre","Roberts","Jax",1.96,1.5,6,0.0271084337349398,0
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Jax@Det 00:00PM ET","Jax","Arrelious","Benn","Det",0,0,8,0.0229591836734694,0
"WR","Corey Fuller (0000000)","Corey Fuller",0,3000,"Jax@Det 00:00PM ET","Det","Corey","Fuller","Jax",0,0,0,0,0
"WR","Rashad Greene (0000000)","Rashad Greene",0,3000,"Jax@Det 00:00PM ET","Jax","Rashad","Greene","Det",1.97,0,10,0.0178571428571429,0
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Ten@Ind 00:00PM ET","Ind","Jordan","Todman","Ten",0,0,0,0,0
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Ten@Ind 00:00PM ET","Ten","Jalston","Fowler","Ind",0,0,0,0,0
"RB","David Fluellen (0000000)","David Fluellen",0,3000,"Ten@Ind 00:00PM ET","Ten","David","Fluellen","Ind",0,0,0,0,0
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Ten@Ind 00:00PM ET","Ten","Antonio","Andrews","Ind",0,1,0,0,0
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3000,"Ten@Ind 00:00PM ET","Ind","Josh","Ferguson","Ten",0,0,6,0.0722222222222222,0
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Ten@Ind 00:00PM ET","Ten","Harry","Douglas","Ind",2.1,2.3,9,0.0303951367781155,0
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Ten@Ind 00:00PM ET","Ten","Marc","Mariani","Ind",0,0,0,0,0
"WR","Devin Street (0000000)","Devin Street",0,3000,"Ten@Ind 00:00PM ET","Ind","Devin","Street","Ten",0,0,11,0.0166666666666667,0
"WR","Tre McBride (0000000)","Tre McBride",0,3000,"Ten@Ind 00:00PM ET","Ten","Tre","McBride","Ind",0,0,0,0,0
"WR","Marcus Leak (0000000)","Marcus Leak",0,3000,"Ten@Ind 00:00PM ET","Ind","Marcus","Leak","Ten",0,0,0,0,0
"WR","Chester Rogers (0000000)","Chester Rogers",0,3000,"Ten@Ind 00:00PM ET","Ind","Chester","Rogers","Ten",1.87,0,8,0.0583333333333333,0
"RB","Reggie Bush (0000000)","Reggie Bush",0,3000,"Buf@Cin 00:00PM ET","Buf","Reggie","Bush","Cin",0,0,7,0.036231884057971,0
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"Buf@Cin 00:00PM ET","Buf","Jerome","Felton","Cin",0,0,11,0.0217391304347826,0
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3000,"Buf@Cin 00:00PM ET","Cin","Rex","Burkhead","Buf",0,0,10,0.00668896321070234,0
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"Buf@Cin 00:00PM ET","Buf","Jonathan","Williams","Cin",0,1.8,0,0,0
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"Buf@Cin 00:00PM ET","Buf","Brandon","Tate","Cin",0,0,13,0.0181159420289855,0
"WR","James Wright (0000000)","James Wright",0,3000,"Buf@Cin 00:00PM ET","Cin","James","Wright","Buf",0,0,9,0.020066889632107,0
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"Buf@Cin 00:00PM ET","Buf","Justin","Hunter","Cin",5.01,5.6,6,0.0543478260869565,0
"WR","Walt Powell (0000000)","Walt Powell",0,3000,"Buf@Cin 00:00PM ET","Buf","Walt","Powell","Cin",0,3.2,5,0.0942028985507246,0
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Buf@Cin 00:00PM ET","Cin","Alex","Erickson","Buf",0,0,11,0.00334448160535117,0
"WR","Cody Core (0000000)","Cody Core",0,3000,"Buf@Cin 00:00PM ET","Cin","Cody","Core","Buf",0,0,0,0,0
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3000,"Buf@Cin 00:00PM ET","Cin","Tyler","Boyd","Buf",8.5,8.1,4,0.127090301003344,0
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"TB@KC 00:00PM ET","KC","Anthony","Sherman","TB",0,0,0,0,0
"RB","Bishop Sankey (0000000)","Bishop Sankey",0,3000,"TB@KC 00:00PM ET","KC","Bishop","Sankey","TB",0,0,0,0,0
"WR","Cecil Shorts (0000000)","Cecil Shorts",0,3000,"TB@KC 00:00PM ET","TB","Cecil","Shorts","KC",5.6,4.4,6,0.0424929178470255,0
"WR","Freddie Martino (0000000)","Freddie Martino",0,3000,"TB@KC 00:00PM ET","TB","Freddie","Martino","KC",4.6,0,13,0.0113314447592068,0
"WR","De'Anthony Thomas (0000000)","De'Anthony Thomas",0,3000,"TB@KC 00:00PM ET","KC","De'Anthony","Thomas","TB",0,1.1,10,0.0152439024390244,0
"WR","Demarcus Robinson (0000000)","Demarcus Robinson",0,3000,"TB@KC 00:00PM ET","KC","Demarcus","Robinson","TB",0,0,0,0,0
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"Chi@NYG 00:00PM ET","NYG","Bobby","Rainey","Chi",0,1.1,5,0.0700636942675159,0
"RB","Orleans Darkwa (0000000)","Orleans Darkwa",0,3000,"Chi@NYG 00:00PM ET","NYG","Orleans","Darkwa","Chi",0,0,12,0.0127388535031847,0
"RB","Paul Lasike (0000000)","Paul Lasike",0,3000,"Chi@NYG 00:00PM ET","Chi","Paul","Lasike","NYG",0,0,0,0,0
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3000,"Chi@NYG 00:00PM ET","NYG","Dwayne","Harris","Chi",0,0,0,0,0
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Chi@NYG 00:00PM ET","Chi","Deonte","Thompson","NYG",3.56,7,11,0.00923076923076923,0
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"Chi@NYG 00:00PM ET","NYG","Tavarres","King","Chi",0,0,13,0.00318471337579618,0
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3000,"Chi@NYG 00:00PM ET","Chi","Josh","Bellamy","NYG",5.91,6.9,8,0.0246153846153846,0
"RB","Zach Line (0000000)","Zach Line",0,3000,"Ari@Min 00:00PM ET","Min","Zach","Line","Ari",0,0,0,0,0
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"Ari@Min 00:00PM ET","Ari","Stepfan","Taylor","Min",0,0,0,0,0
"RB","Kerwynn Williams (0000000)","Kerwynn Williams",0,3000,"Ari@Min 00:00PM ET","Ari","Kerwynn","Williams","Min",0,0,0,0,0
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"Ari@Min 00:00PM ET","Min","Charles","Johnson","Ari",2.05,1.6,6,0.0613496932515337,0
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"Ari@Min 00:00PM ET","Min","Jarius","Wright","Ari",0,0,9,0.0184049079754601,0
"WR","Brittan Golden (0000000)","Brittan Golden",0,3000,"Ari@Min 00:00PM ET","Ari","Brittan","Golden","Min",0,0,11,0.0078125,0
"WR","Chris Hubert (0000000)","Chris Hubert",0,3000,"Ari@Min 00:00PM ET","Ari","Chris","Hubert","Min",0,0,0,0,0
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3000,"Ari@Min 00:00PM ET","Min","Laquon","Treadwell","Ari",0,0,13,0.00306748466257669,0
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"Mia@LA 00:00PM ET","LA","Chase","Reynolds","Mia",0,0,0,0,0
"RB","Malcolm Brown (0000000)","Malcolm Brown",0,3000,"Mia@LA 00:00PM ET","LA","Malcolm","Brown","Mia",0,0,9,0.00636942675159236,0
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3000,"Mia@LA 00:00PM ET","Mia","Kenyan","Drake","LA",0,2.3,11,0.030188679245283,0
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Mia@LA 00:00PM ET","Mia","Jakeem","Grant","LA",1.78,0,13,0.00377358490566038,0
"WR","Bradley Marquez (0000000)","Bradley Marquez",0,3000,"Mia@LA 00:00PM ET","LA","Bradley","Marquez","Mia",1.13,0,8,0.0159235668789809,0
"WR","Nelson Spruce (0000000)","Nelson Spruce",0,3000,"Mia@LA 00:00PM ET","LA","Nelson","Spruce","Mia",0,0,0,0,0
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Mia@LA 00:00PM ET","Mia","Leonte","Carroo","LA",0,0,12,0.0113207547169811,0
"WR","Pharoh Cooper (0000000)","Pharoh Cooper",0,3000,"Mia@LA 00:00PM ET","LA","Pharoh","Cooper","Mia",0,1.5,11,0.00318471337579618,0
"WR","Mike Thomas (0000000)","Mike Thomas",0,3000,"Mia@LA 00:00PM ET","LA","Mike","Thomas","Mia",0,0,9,0.00636942675159236,0
