"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Jesse Chavez","Aaron Nola","Salvador Perez","Anthony Rizzo","Ian Happ","Kris Bryant","Trea Turner","Kyle Schwarber","Jason Heyward","Denard Span"
"Chris Archer","Adam Wainwright","Yadier Molina","Anthony Rizzo","Ian Happ","Kris Bryant","Freddy Galvis","Kyle Schwarber","Kevin Pillar","Jason Heyward"
"Chris Archer","Tommy Milone","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Trea Turner","Carlos Gonzalez","Odubel Herrera","Jason Heyward"
"Marco Estrada","Jesse Chavez","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Freddy Galvis","Mike Trout","Jason Heyward","Kole Calhoun"
"Chris Archer","Jesse Chavez","Willson Contreras","Anthony Rizzo","Ian Happ","Mike Moustakas","Addison Russell","Kevin Pillar","Jason Heyward","Denard Span"
"Stephen Strasburg","Tommy Milone","Derek Norris","Anthony Rizzo","Ian Happ","Kris Bryant","Aledmys Diaz","Billy Hamilton","Kyle Schwarber","Jason Heyward"
"Aaron Nola","Adam Wainwright","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Tim Beckham","Charlie Blackmon","Billy Hamilton","Jason Heyward"
"Stephen Strasburg","Aaron Nola","Willson Contreras","Anthony Rizzo","Ian Happ","Evan Longoria","Addison Russell","Odubel Herrera","Tommy Pham","Jason Heyward"
"Jesse Chavez","Aaron Nola","Willson Contreras","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Freddy Galvis","Aaron Altherr","Michael Saunders","Odubel Herrera"
"Stephen Strasburg","Jaime Garcia","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Andrelton Simmons","Ryan Braun","Jason Heyward","Denard Span"
"Chris Archer","Jesse Chavez","Salvador Perez","Eric Hosmer","Ben Zobrist","Mike Moustakas","Addison Russell","Kyle Schwarber","Lorenzo Cain","Jorge Bonifacio"
"Marco Estrada","CC Sabathia","Devin Mesoraco","Anthony Rizzo","Ian Happ","Kris Bryant","Francisco Lindor","Ryan Braun","Kyle Schwarber","Jason Heyward"
"Chris Archer","Jesse Chavez","Yadier Molina","Anthony Rizzo","Ben Zobrist","Jhonny Peralta","Aledmys Diaz","Kyle Schwarber","Randal Grichuk","Tommy Pham"
"Chris Archer","Jesse Chavez","Willson Contreras","Anthony Rizzo","Jason Kipnis","Kris Bryant","Erik Gonzalez","Michael Brantley","Bradley Zimmer","Daniel Robertson"
"Marco Estrada","Adam Wainwright","Willson Contreras","Anthony Rizzo","Ian Happ","Nolan Arenado","Addison Russell","Jose Bautista","Carlos Gonzalez","Jason Heyward"
"Chris Archer","Aaron Nola","Salvador Perez","Eric Hosmer","Whit Merrifield","Kris Bryant","Freddy Galvis","Kyle Schwarber","Brandon Moss","Jorge Bonifacio"
"Chris Archer","Jesse Chavez","Willson Contreras","Anthony Rizzo","Whit Merrifield","Mike Moustakas","Alcides Escobar","Kyle Schwarber","Lorenzo Cain","Alex Gordon"
"Jake Arrieta","Jaime Garcia","Andrew Knapp","Anthony Rizzo","Ian Happ","Kris Bryant","Tim Beckham","Mike Trout","Kyle Schwarber","Jason Heyward"
"Chris Archer","Tommy Milone","Willson Contreras","Joey Votto","Jose Peraza","Eugenio Suarez","Addison Russell","Billy Hamilton","Kyle Schwarber","Adam Duvall"
"Chris Archer","Aaron Nola","Salvador Perez","Eric Hosmer","Ian Happ","Mike Moustakas","Alcides Escobar","Mike Trout","Lorenzo Cain","Jason Heyward"
"Chris Archer","Jesse Chavez","Yan Gomes","Edwin Encarnacion","Ben Zobrist","Kris Bryant","Erik Gonzalez","Kyle Schwarber","Lonnie Chisenhall","Bradley Zimmer"
"Jake Arrieta","CC Sabathia","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Aledmys Diaz","Michael Brantley","Kevin Pillar","Jason Heyward"
"Chris Archer","Jesse Chavez","Willson Contreras","Brandon Belt","Joe Panik","Christian Arroyo","Brandon Crawford","Billy Hamilton","Kyle Schwarber","Denard Span"
"Chris Archer","Jesse Chavez","Andrew Knapp","Brock Stassi","Ben Zobrist","Maikel Franco","Trea Turner","Kyle Schwarber","Michael Saunders","Odubel Herrera"
"Chris Archer","Jesse Chavez","Derek Norris","Anthony Rizzo","Daniel Robertson","Kris Bryant","Tim Beckham","Corey Dickerson","Kyle Schwarber","Peter Bourjos"
"Chris Archer","Jesse Chavez","Luke Maile","Anthony Rizzo","Darwin Barney","Kris Bryant","Freddy Galvis","Jose Bautista","Kevin Pillar","Anthony Alford"
"Chris Archer","Aaron Nola","Devin Mesoraco","Anthony Rizzo","Arismendy Alcantara","Eugenio Suarez","Addison Russell","Adam Duvall","Scott Schebler","Jason Heyward"
"Chris Archer","Aaron Nola","Yan Gomes","Eric Hosmer","Jason Kipnis","Kris Bryant","Francisco Lindor","Kyle Schwarber","Bradley Zimmer","Daniel Robertson"
"Chris Archer","Jesse Chavez","Willson Contreras","Rickie Weeks","Ben Zobrist","Evan Longoria","Tim Beckham","Corey Dickerson","Kyle Schwarber","Steven Souza"
"CC Sabathia","Jaime Garcia","Willson Contreras","Anthony Rizzo","Ian Happ","Manny Machado","Addison Russell","Mike Trout","Charlie Blackmon","Jason Heyward"
"Jesse Chavez","Tommy Milone","Willson Contreras","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Addison Russell","Charlie Blackmon","Kyle Schwarber","Carlos Gonzalez"
"Aaron Nola","Tommy Milone","Evan Gattis","Anthony Rizzo","Jose Altuve","Kris Bryant","Carlos Correa","Kyle Schwarber","Josh Reddick","Carlos Beltran"
"Chris Archer","Aaron Nola","Yadier Molina","Matt Carpenter","Ian Happ","Jhonny Peralta","Aledmys Diaz","Mike Trout","Tommy Pham","Jason Heyward"
"Jesse Chavez","Tommy Milone","Willson Contreras","Ryan Zimmerman","Daniel Murphy","Kris Bryant","Wilmer Difo","Bryce Harper","Jayson Werth","Kyle Schwarber"
"Jesse Chavez","Aaron Nola","Willson Contreras","Chris Davis","Jonathan Schoop","Manny Machado","Freddy Galvis","Mark Trumbo","Kyle Schwarber","Adam Jones"
"Chris Archer","Marco Estrada","Derek Norris","Anthony Rizzo","Ben Zobrist","Maikel Franco","Freddy Galvis","Aaron Altherr","Michael Saunders","Odubel Herrera"
"Jesse Chavez","Aaron Nola","Willson Contreras","Joey Votto","Arismendy Alcantara","Eugenio Suarez","Trea Turner","Kyle Schwarber","Adam Duvall","Scott Schebler"
"Stephen Strasburg","Marco Estrada","Salvador Perez","Eric Hosmer","Cesar Hernandez","Mike Moustakas","Alcides Escobar","Kyle Schwarber","Lorenzo Cain","Kevin Pillar"
"Stephen Strasburg","Aaron Nola","Willson Contreras","Anthony Rizzo","Whit Merrifield","Kris Bryant","Alcides Escobar","Brandon Moss","Alex Gordon","Jorge Bonifacio"
"Stephen Strasburg","Jesse Chavez","Salvador Perez","Eric Hosmer","Ian Happ","Kris Bryant","Andrelton Simmons","Lorenzo Cain","Brandon Moss","Jorge Bonifacio"
"Chris Archer","Jesse Chavez","Nick Hundley","Brandon Belt","Ben Zobrist","Eduardo Nunez","Brandon Crawford","Mike Trout","Kyle Schwarber","Mac Williamson"
"Marco Estrada","Aaron Nola","Yan Gomes","Anthony Rizzo","Jason Kipnis","Kris Bryant","Erik Gonzalez","Mike Trout","Lonnie Chisenhall","Bradley Zimmer"
"Stephen Strasburg","Chris Archer","Derek Norris","Rickie Weeks","Daniel Robertson","Kris Bryant","Freddy Galvis","Kyle Schwarber","Steven Souza","Kevin Kiermaier"
"Jake Arrieta","Tommy Milone","Willson Contreras","Anthony Rizzo","Ian Happ","Eugenio Suarez","Addison Russell","Bryce Harper","Billy Hamilton","Jason Heyward"
"Jesse Chavez","Aaron Nola","Jason Castro","Anthony Rizzo","Brian Dozier","Kris Bryant","Jorge Polanco","Kyle Schwarber","Byron Buxton","Eddie Rosario"
"Chris Archer","Aaron Nola","Derek Norris","Rickie Weeks","Ben Zobrist","Evan Longoria","Trea Turner","Mike Trout","Steven Souza","Kevin Kiermaier"
"Marco Estrada","Aaron Nola","Luke Maile","Kendrys Morales","Ben Zobrist","Kris Bryant","Trea Turner","Jose Bautista","Kevin Pillar","Anthony Alford"
"Chris Archer","Aaron Nola","Willson Contreras","Brock Stassi","Ian Happ","Maikel Franco","Addison Russell","Aaron Altherr","Michael Saunders","Odubel Herrera"
"Stephen Strasburg","Aaron Nola","Willson Contreras","Eric Hosmer","Ben Zobrist","Mike Moustakas","Alcides Escobar","Billy Hamilton","Lorenzo Cain","Alex Gordon"
"Jesse Chavez","Aaron Nola","Derek Norris","Joey Votto","Jose Peraza","Eugenio Suarez","Freddy Galvis","Mike Trout","Billy Hamilton","Adam Duvall"
