"Giancarlo Stanton_MIA","Nolan Arenado_COL","Charlie Blackmon_COL","Justin Bour_MIA","Gerardo Parra_COL","Mark Reynolds_COL","Shin-Soo Choo_TEX","Elvis Andrus_TEX","Tommy Pham_STL","DJ LeMahieu_COL","Trevor Story_COL","Christian Yelich_MIA","Marcell Ozuna_MIA","Randal Grichuk_STL","Dee Gordon_MIA","Delino DeShields_TEX","Ian Desmond_COL","Adrian Beltre_TEX","Stephen Piscotty_STL","David Dahl_COL","Aledmys Diaz_STL","Mike Napoli_TEX","Matt Carpenter_STL","Dexter Fowler_STL","Robinson Chirinos_TEX","Joey Gallo_TEX","Carlos Gonzalez_COL","Paul DeJong_STL","Carlos Gomez_TEX","Nomar Mazara_TEX","Jedd Gyorko_STL","Pat Valaika_COL","Magneuris Sierra_STL","Martin Prado_MIA","Derek Dietrich_MIA","JT Realmuto_MIA","Yadier Molina_STL","Kolten Wong_STL","Luke Voit_STL","Raimel Tapia_COL","Destin Hood_MIA","Ichiro Suzuki_MIA","Tomas Telis_MIA","Brett Nicholas_TEX","Rougned Odor_TEX","Stephen Cardullo_COL","Christian Colon_MIA","Tyler Moore_MIA","Steve Lombardozzi_MIA","Jurickson Profar_TEX","Jose Martinez_STL","Dustin Garneau_COL","Jordan Patterson_COL","Mike Tauchman_COL","Greg Garcia_STL","Tom Murphy_COL","Harrison Bader_STL","AJ Ellis_MIA","Miguel Rojas_MIA","Hanser Alberto_TEX","Alexi Amarista_COL","Mike Aviles_MIA","Drew Stubbs_TEX","JT Riddle_MIA","Cristhian Adames_COL","Drew Robinson_TEX","Ryan Hanigan_COL","Jonathan Lucroy_TEX","Pete Kozma_TEX","Jared Hoying_TEX","Ryan Rua_TEX","Ronald Guzman_TEX","Andy Ibanez_TEX","Tony Wolters_COL","Carson Kelly_STL","Eric Fryer_STL","Chad Huffman_STL","Alex Mejia_STL"
87.3481792717087,0,0,13.8969818913481,0,0,0,0,0,0,0,3.90523067881281,7.21657361151925,0,7.72135670236936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55172413793103,2.44612244897959,-5.10865191146881,0,0,0,0,0,21.5535714285714,0,0,0,0,-4.05555555555556,49.6818181818182,0,0,0,0,0,0,0,0,0,-7.44285714285714,-23.5087719298246,0,0,0,0,12.5942684766214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97.794707297514,23.9148020654045,0,7.29230769230769,5.7822966507177,0,0,0,14.9971518987342,27.7582541836273,0,0,0,0,0,14.9898403483309,0,0,0,0,0,0,0,0,0,2.09807692307692,0,0,0,0,38.7032967032967,0,0,0,0,0,0,0,7.85,0,0,0,0,0,14.05,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,22.625,0,0,0,0,0,71.8285714285714,0,0,0,0,0,0,-3.53294117647059,0,0,0,0
0,23.9148020654045,73.6539968652038,0,17.9676113360324,18.1098901098901,0,0,0,11.9597222222222,13.9635549872123,0,0,0,0,0,7.02262443438914,0,0,0,0,0,0,0,0,0,7.88941655359566,0,0,0,0,8.3,0,0,0,0,0,0,0,25.1184210526316,0,0,0,0,0,5.4,0,0,0,0,0,4.21428571428571,0,0,0,0,0,0,0,0,25.4448529411765,0,0,0,0,0,35.1153846153846,0,0,0,0,0,0,11.9593613933237,0,0,0,0
13.8969818913481,0,0,70.9983339503887,0,0,0,0,0,0,0,13.5172143974961,5.9906103286385,0,19.2249780509219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34729064039409,10.6339977851606,4.75965097831835,0,0,0,0,0,23.3454545454545,0,0,0,0,-8.40476190476191,0,0,0,0,0,0,0,0,0,0,8.87820512820513,7.38970588235294,0,0,0,0,8.80429732868757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.29230769230769,17.9676113360324,0,57.5719512195122,4.28125,0,0,0,-4.08771929824561,11.125,0,0,0,0,0,-12.2,0,0,0,0,0,0,0,0,0,12.6724137931034,0,0,0,0,-5.7,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,42.6666666666667,0,0,0,0,0,0,-1.72044334975369,0,0,0,0
0,5.7822966507177,18.1098901098901,0,4.28125,75.7277777777778,0,0,0,6.55275823768974,0.571180555555556,0,0,0,0,0,2.29925994449584,0,0,0,0,0,0,0,0,0,15.4605493863238,0,0,0,0,15.0477941176471,0,0,0,0,0,0,0,-4.95424836601307,0,0,0,0,0,0.1,0,0,0,0,0,2.06593406593407,0,0,0,0,0,0,0,0,18.2527472527473,0,0,0,0,0,10.8,0,0,0,0,0,0,10.7257169287697,0,0,0,0
0,0,0,0,0,0,56.0561269468116,7.84420642648491,0,0,0,0,0,0,0,19.470202020202,0,-13.6457489878543,0,0,0,-10.7938988095238,0,0,17.3578629032258,10.8633540372671,0,0,6.73182957393484,12.7834368530021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253236976814213,0,0,0,0,12.2058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1666666666667,0,-6.05565638233515,1.11904761904762,19,32.7947368421053,0,0,0,0,0,0,0
0,0,0,0,0,0,7.84420642648491,72.1461598746081,0,0,0,0,0,0,0,8.67647058823529,0,11.4366998577525,0,0,0,-8.80786749482402,0,0,20.3672268907563,0.222510181414291,0,0,2.71448087431694,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11694734028335,0,0,0,0,8.19230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-0.238351254480287,-1.33928571428571,-2.95512820512821,0.443076923076923,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,83.6961152882206,0,0,0,0,-14.8766666666667,0,0,0,0,-0.649014778325123,0,-10.7460317460317,0,6.62155297532656,2.14920634920635,0,0,0,9.85952380952381,0,0,24.7158687943262,0,-22.7222222222222,0,0,0,1.54154589371981,2.57857142857143,30.4,0,0,0,0,0,0,0,0,0,0,0,4.80147058823529,0,0,0,3.42631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44444444444444,0,-171
0,14.9971518987342,11.9597222222222,0,-4.08771929824561,6.55275823768974,0,0,0,45.1536144578313,1.13221153846154,0,0,0,0,0,6.48984034833091,0,0,0,0,0,0,0,0,0,3.77752976190476,0,0,0,0,13.5,0,0,0,0,0,0,0,4.04779411764706,0,0,0,0,0,2.5,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,35.3333333333333,0,0,0,0,0,8.78787878787879,0,0,0,0,0,0,-2.65333333333333,0,0,0,0
0,27.7582541836273,13.9635549872123,0,11.125,0.571180555555556,0,0,0,1.13221153846154,46.2808853118712,0,0,0,0,0,1.83805668016194,0,0,0,0,0,0,0,0,0,3.72247360482655,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0.669117647058823,0,0,0,0,0,-10.25,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,-6.64285714285714,0,0,0,0,0,45.4166666666667,0,0,0,0,0,0,1.223044397463,0,0,0,0
3.90523067881281,0,0,13.5172143974961,0,0,0,0,0,0,0,45.7481956696071,17.040756302521,0,5.46111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94581280788177,12.3570889894419,5.27934272300469,0,0,0,0,0,15.8666666666667,0,0,0,0,-2.61111111111111,13.8525641025641,0,0,0,0,0,0,0,0,0,-14.75,-5.13157894736842,0,0,0,0,1.54716981132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.21657361151925,0,0,5.9906103286385,0,0,0,0,0,0,0,17.040756302521,75.2985832665063,0,9.69620253164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75632183908046,6.08220211161388,11.0987442922374,0,0,0,0,0,-6.84444444444444,0,0,0,0,5.65555555555556,38.2692307692308,0,0,0,0,0,0,0,0,0,17.7619047619048,30.8859649122807,0,0,0,0,0.327044025157233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-14.8766666666667,0,0,0,0,64.5856044723969,0,0,0,0,3.65435606060606,0,11.9736842105263,0,1.01988899167438,-3.43613445378151,0,0,0,-6.76923076923077,0,0,-2.7787456445993,0,-19.1666666666667,0,0,0,-2.58926919518964,-1.36592741935484,-14.6805555555556,0,0,0,0,0,0,0,0,0,0,0,14.5454545454545,0,0,0,-16.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.63333333333333,0,47.5
7.72135670236936,0,0,19.2249780509219,0,0,0,0,0,0,0,5.46111111111111,9.69620253164557,0,50.7220716651611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.99430199430199,1.01480111008326,4.2584803256445,0,0,0,0,0,13.3611111111111,0,0,0,0,7.125,64.1969696969697,0,0,0,0,0,0,0,0,0,10.6166666666667,6.95098039215686,0,0,0,0,16.1062745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19.470202020202,8.67647058823529,0,0,0,0,0,0,0,44.8738644304682,0,7.5,0,0,0,-5.20150987224158,0,0,-7.87351778656126,12.2307692307692,0,0,19.2559139784946,13.8963414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96879535558781,0,0,0,0,-3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1474358974359,2,32.375,12.3918128654971,0,0,0,0,0,0,0
0,14.9898403483309,7.02262443438914,0,-12.2,2.29925994449584,0,0,0,6.48984034833091,1.83805668016194,0,0,0,0,0,48.3589225589226,0,0,0,0,0,0,0,0,0,4.45376955903272,0,0,0,0,-25.9469696969697,0,0,0,0,0,0,0,28.7424242424242,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,3.26923076923077,0,0,0,0,0,0,-6.47660098522168,0,0,0,0
0,0,0,0,0,0,-13.6457489878543,11.4366998577525,0,0,0,0,0,0,0,7.5,0,50.409756097561,0,0,0,-5.94581280788177,0,0,5.76023391812866,-4.3505291005291,0,0,13.2037037037037,22.0204991087344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.830769230769231,0,0,0,0,14.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58333333333333,0,4.83908045977012,2.9,6.16666666666667,-11.3333333333333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.649014778325123,0,0,0,0,3.65435606060606,0,0,0,0,40.4944476914085,0,-4.75913621262458,0,-3.41799709724238,7.71987315010571,0,0,0,-17.0502645502646,0,0,3.00757575757576,0,0,0,0,0,5.68223866790009,-5.77777777777778,34.8,0,0,0,0,0,0,0,0,0,0,0,-12.6732026143791,0,0,0,-9.97076023391813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04545454545455,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-10.7460317460317,0,0,0,0,11.9736842105263,0,0,0,0,-4.75913621262458,0,52.9759424603175,0,16.8884711779449,-4.43450980392157,0,0,0,-4.64327485380117,0,0,12.2938775510204,0,-0.547619047619048,0,0,0,1.59724238026125,1.07478991596639,0,0,0,0,0,0,0,0,0,0,0,0,13.3479532163743,0,0,0,-4.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.88888888888889,0,0
0,0,0,0,0,0,-10.7938988095238,-8.80786749482402,0,0,0,0,0,0,0,-5.20150987224158,0,-5.94581280788177,0,0,0,52.3633942161339,0,0,-13.3315217391304,1.28141437755698,0,0,2.99395039322444,-4.62796610169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64045383411581,0,0,0,0,-5.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,4.47086466165414,-5.63333333333333,-6.57142857142857,-6.41176470588235,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.62155297532656,0,0,0,0,1.01988899167438,0,0,0,0,-3.41799709724238,0,16.8884711779449,0,44.718483690861,-5.92404371584699,0,0,0,7.73573573573574,0,0,5.94556628621598,0,-15.3727272727273,0,0,0,4.57506584723442,0.631823461091754,12.9363636363636,0,0,0,0,0,0,0,0,0,0,0,3.39920948616601,0,0,0,6.30461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9065934065934,0,0
0,0,0,0,0,0,0,0,2.14920634920635,0,0,0,0,-3.43613445378151,0,0,0,0,7.71987315010571,0,-4.43450980392157,0,-5.92404371584699,61.0307553143374,0,0,0,21.6676923076923,0,0,-2.29734451432565,0,18.5952380952381,0,0,0,6.86340852130326,6.06349206349206,-5.85,0,0,0,0,0,0,0,0,0,0,0,2.17916666666667,0,0,0,12.1307189542484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0
0,0,0,0,0,0,17.3578629032258,20.3672268907563,0,0,0,0,0,0,0,-7.87351778656126,0,5.76023391812866,0,0,0,-13.3315217391304,0,0,73.4571428571429,25.3091168091168,0,0,24.6216666666667,-7.67063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.3949579831933,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288888888888889,-0.7,18.45,22.3333333333333,0,0,0,0,0,0,0
0,0,0,0,0,0,10.8633540372671,0.222510181414291,0,0,0,0,0,0,0,12.2307692307692,0,-4.3505291005291,0,0,0,1.28141437755698,0,0,25.3091168091168,71.3263841421736,0,0,-2.68980392156863,3.27644596651446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04887218045113,0,0,0,0,1.57083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.92662473794549,4.66666666666667,17.4395604395604,24.6753246753247,0,0,0,0,0,0,0
0,2.09807692307692,7.88941655359566,0,12.6724137931034,15.4605493863238,0,0,0,3.77752976190476,3.72247360482655,0,0,0,0,0,4.45376955903272,0,0,0,0,0,0,0,0,0,40.4697357203751,0,0,0,0,19.521978021978,0,0,0,0,0,0,0,-11.5416666666667,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,19.0448717948718,0,0,0,0,0,14.9636363636364,0,0,0,0,0,0,3.67607973421927,0,0,0,0
0,0,0,0,0,0,0,0,9.85952380952381,0,0,0,0,-6.76923076923077,0,0,0,0,-17.0502645502646,0,-4.64327485380117,0,7.73573573573574,21.6676923076923,0,0,0,64.8660256410256,0,0,9.70454545454546,0,-15.5,0,0,0,0.802139037433155,-5.95,-3.95454545454545,0,0,0,0,0,0,0,0,0,0,0,19.5041666666667,0,0,0,7.10897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,19
0,0,0,0,0,0,6.73182957393484,2.71448087431694,0,0,0,0,0,0,0,19.2559139784946,0,13.2037037037037,0,0,0,2.99395039322444,0,0,24.6216666666667,-2.68980392156863,0,0,75.0386904761905,7.59853249475891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4006656426011,0,0,0,0,12.2087912087912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.5833333333333,0,-1.66860465116279,-5.36666666666667,0,12.4,0,0,0,0,0,0,0
0,0,0,0,0,0,12.7834368530021,6.2,0,0,0,0,0,0,0,13.8963414634146,0,22.0204991087344,0,0,0,-4.62796610169492,0,0,-7.67063492063492,3.27644596651446,0,0,7.59853249475891,56.5942875689711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4636481661798,0,0,0,0,4.82352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,13.2857142857143,-0.666666666666667,31.1602564102564,14.2578947368421,0,0,0,0,0,0,0
