P,P,C,1B,2B,3B,SS,OF,OF,OF
Max Scherzer,Robbie Ray,Stephen Vogt,Albert Pujols,Tyler Saladino,Mike Moustakas,Andrelton Simmons,Mike Trout,Josh Reddick,Jaff Decker
Max Scherzer,Carlos Carrasco,Salvador Perez,Eric Hosmer,Cory Spangenberg,Mike Moustakas,Jordy Mercer,Mike Trout,Josh Reddick,Jaff Decker
Max Scherzer,Jameson Taillon,Evan Gattis,Albert Pujols,Cory Spangenberg,Mike Moustakas,Corey Seager,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Robbie Ray,Salvador Perez,CJ Cron,Whit Merrifield,Mike Moustakas,Tim Anderson,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Jameson Taillon,Stephen Vogt,Eric Hosmer,Jose Altuve,Mike Moustakas,Carlos Correa,Mike Trout,Matt Joyce,Jaff Decker
Max Scherzer,Robbie Ray,Evan Gattis,Yonder Alonso,Jed Lowrie,Mike Moustakas,Carlos Correa,Mike Trout,AJ Pollock,Jaff Decker
Max Scherzer,Carlos Carrasco,Geovany Soto,Freddie Freeman,Tyler Saladino,Mike Moustakas,Tim Anderson,Mike Trout,Matt Joyce,Jaff Decker
Max Scherzer,Robbie Ray,Stephen Vogt,Freddie Freeman,Jed Lowrie,Mike Moustakas,Jordy Mercer,Mike Trout,Kole Calhoun,Matt Joyce
Max Scherzer,Jameson Taillon,Stephen Vogt,CJ Cron,Jed Lowrie,Mike Moustakas,Tim Anderson,Mike Trout,Khris Davis,Josh Reddick
Max Scherzer,Blake Snell,Evan Gattis,Brandon Belt,Jose Altuve,Mike Moustakas,Tim Anderson,Mike Trout,Josh Reddick,Jaff Decker
Max Scherzer,Blake Snell,Salvador Perez,Albert Pujols,Jed Lowrie,Mike Moustakas,Chris Owings,Mike Trout,Kole Calhoun,Josh Reddick
Max Scherzer,Robbie Ray,Evan Gattis,Eric Hosmer,Tyler Saladino,Yunel Escobar,Jordy Mercer,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Robbie Ray,Salvador Perez,Eric Hosmer,Tyler Saladino,Mike Moustakas,Corey Seager,Mike Trout,Kevin Pillar,Matt Joyce
Max Scherzer,Ian Kennedy,Stephen Vogt,Freddie Freeman,Cory Spangenberg,Mike Moustakas,Chris Owings,Mike Trout,Khris Davis,Jaff Decker
Max Scherzer,Carlos Carrasco,Chris Iannetta,Trey Mancini,Jed Lowrie,Mike Moustakas,Andrelton Simmons,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Jameson Taillon,Salvador Perez,Yonder Alonso,Tyler Saladino,Mike Moustakas,Andrelton Simmons,Mike Trout,AJ Pollock,Kole Calhoun
Max Scherzer,Jameson Taillon,Salvador Perez,CJ Cron,Tyler Saladino,Yunel Escobar,Corey Seager,Mike Trout,Josh Reddick,Jaff Decker
Max Scherzer,Robbie Ray,Salvador Perez,Albert Pujols,Cory Spangenberg,Yunel Escobar,Carlos Correa,Mike Trout,Matt Joyce,Jaff Decker
Max Scherzer,Blake Snell,Stephen Vogt,Paul Goldschmidt,Jed Lowrie,Mike Moustakas,Corey Seager,Mike Trout,Carlos Beltran,Jaff Decker
Max Scherzer,Adam Conley,Evan Gattis,Trey Mancini,Tyler Saladino,Mike Moustakas,Carlos Correa,Mike Trout,Kole Calhoun,Josh Reddick
Max Scherzer,Jameson Taillon,Evan Gattis,Eric Hosmer,Whit Merrifield,Mike Moustakas,Andrelton Simmons,Mike Trout,Josh Reddick,Kevin Pillar
Max Scherzer,Jameson Taillon,Stephen Vogt,Albert Pujols,Jed Lowrie,Manny Machado,Jordy Mercer,Mike Trout,AJ Pollock,Jaff Decker
Max Scherzer,Jeff Samardzija,Chris Iannetta,Eric Hosmer,Tyler Saladino,Mike Moustakas,Chris Owings,Mike Trout,AJ Pollock,Jaff Decker
Max Scherzer,Carlos Carrasco,Stephen Vogt,Yonder Alonso,Cory Spangenberg,Mike Moustakas,Andrelton Simmons,Mike Trout,Kevin Pillar,Matt Joyce
Max Scherzer,Jeff Samardzija,Evan Gattis,CJ Cron,Josh Harrison,Mike Moustakas,Andrelton Simmons,Mike Trout,Matt Joyce,Jaff Decker
Max Scherzer,Adam Conley,Salvador Perez,Albert Pujols,Jose Altuve,Mike Moustakas,Aledmys Diaz,Mike Trout,Lorenzo Cain,Jaff Decker
Max Scherzer,Blake Snell,Stephen Vogt,Eric Hosmer,Tyler Saladino,Manny Machado,Tim Anderson,Mike Trout,Khris Davis,Jaff Decker
Max Scherzer,Robbie Ray,Geovany Soto,Brandon Belt,Cory Spangenberg,Mike Moustakas,Andrelton Simmons,Mike Trout,Kole Calhoun,Khris Davis
Max Scherzer,Robbie Ray,Chris Iannetta,Paul Goldschmidt,Cory Spangenberg,Mike Moustakas,Chris Owings,Mike Trout,Josh Reddick,Matt Joyce
Max Scherzer,Carlos Carrasco,Stephen Vogt,Albert Pujols,Whit Merrifield,Mike Moustakas,Jordy Mercer,Kole Calhoun,Khris Davis,Jaff Decker
Max Scherzer,Jacob deGrom,Stephen Vogt,Yonder Alonso,Josh Harrison,Mike Moustakas,Tim Anderson,Mike Trout,Joey Rickard,Jaff Decker
Max Scherzer,Robbie Ray,Stephen Vogt,Eric Hosmer,Cory Spangenberg,Mike Moustakas,Tim Anderson,Mike Trout,Lorenzo Cain,Steve Pearce
Max Scherzer,Adam Conley,Stephen Vogt,Albert Pujols,Joe Panik,Mike Moustakas,Tim Anderson,Mike Trout,Kole Calhoun,Carlos Beltran
Max Scherzer,Robbie Ray,Francisco Cervelli,Paul Goldschmidt,Josh Harrison,Mike Moustakas,Jordy Mercer,Mike Trout,Khris Davis,Jaff Decker
Max Scherzer,Carlos Carrasco,Evan Gattis,CJ Cron,Tyler Saladino,Mike Moustakas,Chris Owings,Carlos Beltran,Josh Reddick,Jaff Decker
Max Scherzer,Robbie Ray,Stephen Vogt,CJ Cron,Jed Lowrie,Yunel Escobar,Aledmys Diaz,Mike Trout,Kevin Pillar,Jaff Decker
Max Scherzer,Blake Snell,Stephen Vogt,Albert Pujols,Josh Harrison,Mike Moustakas,Elvis Andrus,Mike Trout,Khris Davis,Matt Joyce
Max Scherzer,Ian Kennedy,Salvador Perez,Brandon Belt,Tyler Saladino,Mike Moustakas,Carlos Correa,Mike Trout,Brandon Moss,Jaff Decker
Max Scherzer,Robbie Ray,Stephen Vogt,Yonder Alonso,Whit Merrifield,Manny Machado,Corey Seager,Mike Trout,Matt Joyce,Jaff Decker
Max Scherzer,Jacob deGrom,Stephen Vogt,CJ Cron,Tyler Saladino,Mike Moustakas,Corey Seager,Kole Calhoun,Matt Joyce,Jaff Decker
Max Scherzer,Chase Anderson,Evan Gattis,Albert Pujols,Josh Harrison,Mike Moustakas,Jordy Mercer,Mike Trout,Carlos Beltran,Josh Reddick
Max Scherzer,Jameson Taillon,Stephen Vogt,Albert Pujols,Whit Merrifield,Yunel Escobar,Chris Owings,Mike Trout,Josh Reddick,Matt Joyce
Max Scherzer,Adam Conley,Stephen Vogt,CJ Cron,Cory Spangenberg,Kris Bryant,Andrelton Simmons,Mike Trout,Kole Calhoun,Jaff Decker
Max Scherzer,Ian Kennedy,Salvador Perez,Albert Pujols,Whit Merrifield,Mike Moustakas,Jordy Mercer,Mike Trout,AJ Pollock,Matt Joyce
Max Scherzer,Blake Snell,Yasmani Grandal,CJ Cron,Tyler Saladino,Mike Moustakas,Jordy Mercer,Mike Trout,Kole Calhoun,Khris Davis
Max Scherzer,Robbie Ray,Salvador Perez,Freddie Freeman,Jose Altuve,Mike Moustakas,Carlos Correa,Josh Reddick,Joey Rickard,Jaff Decker
Max Scherzer,Robbie Ray,Evan Gattis,Albert Pujols,Cory Spangenberg,Mike Moustakas,Carlos Correa,Khris Davis,Josh Reddick,Kevin Pillar
Max Scherzer,Robbie Ray,Evan Gattis,Brandon Belt,Jed Lowrie,Yunel Escobar,Andrelton Simmons,Mike Trout,Josh Reddick,Matt Joyce
Max Scherzer,Jameson Taillon,Salvador Perez,Freddie Freeman,Jed Lowrie,Kris Bryant,Andrelton Simmons,Mike Trout,Matt Joyce,Jaff Decker
Max Scherzer,Blake Snell,Welington Castillo,Freddie Freeman,Whit Merrifield,Mike Moustakas,Andrelton Simmons,Mike Trout,Lorenzo Cain,Jaff Decker
Max Scherzer,Chase Anderson,Yasmani Grandal,CJ Cron,Cory Spangenberg,Mike Moustakas,Andrelton Simmons,Mike Trout,AJ Pollock,Josh Reddick
Max Scherzer,Adam Conley,Stephen Vogt,Brandon Belt,Whit Merrifield,Mike Moustakas,Corey Seager,Mike Trout,Lorenzo Cain,Josh Reddick
Max Scherzer,Carlos Carrasco,Stephen Vogt,Brandon Belt,Jed Lowrie,Mike Moustakas,Aledmys Diaz,AJ Pollock,Josh Reddick,Jaff Decker
Max Scherzer,Adam Conley,Evan Gattis,Albert Pujols,Jed Lowrie,Mike Moustakas,Andrelton Simmons,Mike Trout,Jose Bautista,Khris Davis
