"Place_lo","Place_hi","Payout"
"1","1","6000"
"2","2","4000"
"3","3","3000"
"4","4","2000"
"5","5","1500"
"6","6","1250"
"7","8","1000"
"9","10","750"
"11","15","500"
"16","20","350"
"21","25","250"
"26","30","200"
"31","40","150"
"41","50","120"
"51","75","100"
"76","100","80"
"101","150","60"
"151","200","50"
"201","250","40"
"251","350","30"
"351","500","25"
"501","750","20"
"751","1250","15"
"1251","2150","12"
"2151","3650","10"
"3651","6000","8"
"6001","9950","6"
