"Anthony Rizzo_CHC","Kris Bryant_CHC","Tommy Pham_STL","Ian Happ_CHC","Javier Baez_CHC","Willson Contreras_CHC","Cory Spangenberg_SD","Dexter Fowler_STL","Jason Heyward_CHC","Matt Carpenter_STL","Denard Span_SF","Buster Posey_SF","Ben Zobrist_CHC","Jedd Gyorko_STL","Addison Russell_CHC","Wil Myers_SD","Hunter Renfroe_SD","Kyle Schwarber_CHC","Paul DeJong_STL","Randal Grichuk_STL","Aledmys Diaz_STL","Stephen Piscotty_STL","Ryan Schimpf_SD","Manuel Margot_SD","Eduardo Nunez_SF","Yadier Molina_STL","Brandon Belt_SF","Jose Pirela_SD","Luke Voit_STL","Jeimer Candelario_CHC","Hunter Pence_SF","Jabari Blash_SD","Kolten Wong_STL","Albert Almora_CHC","Nick Hundley_SF","Brandon Crawford_SF","Hector Sanchez_SD","Austin Hedges_SD","Christian Arroyo_SF","Jon Jay_CHC","Magneuris Sierra_STL","Yangervis Solarte_SD","Jarrett Parker_SF","Joe Panik_SF","Carlos Asuaje_SD","Alex Dickerson_SD","Victor Caratini_CHC","Mark Zagunis_CHC","Travis Jankowski_SD","Mac Williamson_SF","Erick Aybar_SD","Kelby Tomlinson_SF","Franchy Cordero_SD","Gorkys Hernandez_SF","Allen Cordoba_SD","Jae-gyun Hwang_SF","Aaron Hill_SF","Matt Szczur_SD","Jose Martinez_STL","Greg Garcia_STL","Tommy La Stella_CHC","Harrison Bader_STL","Chase d'Arnaud_SD","Justin Ruggiano_SF","Conor Gillaspie_SF","Christian Bethancourt_SD","Luis Urias_SD","Michael Morse_SF","Tim Federowicz_SF","Austin Slater_SF","Ryder Jones_SF","Orlando Calixte_SF","Carson Kelly_STL","Eric Fryer_STL","Chris Marrero_SF","Chad Huffman_STL","Alex Mejia_STL","Jose Rondon_SD","Miguel Gomez_SF","Luis Torrens_SD"
62.366106442577,17.8441558441558,0,20.4560606060606,1.6359126984127,19.1885245901639,0,0,23.156954887218,0,0,0,2.23303167420814,0,3.46013986013986,0,0,4.01754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.8441558441558,83.3795886075949,0,19.2358974358974,7.23361581920904,9.06493506493507,0,0,12.2794612794613,0,0,0,12.3690196078431,0,10.8924731182796,0,0,1.6986531986532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,83.6377104377104,0,0,0,0,-0.859180035650624,0,4.07803921568627,0,0,0,24.4207729468599,0,0,0,0,0,-9.24110671936759,-10.7460317460317,-0.649014778325123,0,0,0,-0.0930232558139535,0,0,0,0,0,0,0.989473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4560606060606,19.2358974358974,0,77.1768115942029,3.41428571428571,0.477822580645161,0,0,3.46376811594203,0,0,0,-6.22631578947368,0,18.941935483871,0,0,23.025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6359126984127,7.23361581920904,0,3.41428571428571,71.1759906759907,-6.36040816326531,0,0,-0.128022759601707,0,0,0,-3.02857142857143,0,-7.98164251207729,0,0,10.8124156545209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1885245901639,9.06493506493507,0,0.477822580645161,-6.36040816326531,60.5386039132734,0,0,28.840243902439,0,0,0,9.31294452347084,0,15.6262719703978,0,0,-7.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39.7459818308875,0,0,0,0,0,0,0,0,-6.98392156862745,3.41545893719807,0,0,0,0,0,-2.52857142857143,-7.00322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45945945945946,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,-5.11282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.859180035650624,0,0,0,0,61.8908653846154,0,-7.50672121566335,0,0,0,-3.17684766214178,0,0,0,0,0,-0.620265151515151,-4.43450980392157,7.71987315010571,0,0,0,6.61548821548822,0,0,0,0,0,0,5.32268907563025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.156954887218,12.2794612794613,0,3.46376811594203,-0.128022759601707,28.840243902439,0,0,44.0507518796992,0,0,0,19.8879210220674,0,14.3,0,0,6.88502415458937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.07803921568627,0,0,0,0,-7.50672121566335,0,44.275,0,0,0,5.25361305361305,0,0,0,0,0,4.41565656565657,16.8884711779449,-3.41799709724238,0,0,0,4.01538461538462,0,0,0,0,0,0,-0.48719512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,57.9989759344598,8.12775510204082,0,0,0,0,0,0,0,0,0,0,0,0,10.7351916376307,0,7.73032786885246,0,0,0,22.9435897435897,0,0,0,0,4.20676890534109,0,0,0,0,0,0,0,14.4037037037037,0,0,0,0,0,0,0,0,0,1.32352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.12775510204082,42.0534465534466,0,0,0,0,0,0,0,0,0,0,0,0,4.32349503214494,0,3.55320910973085,0,0,0,12.6935064935065,0,0,0,0,5.87896174863388,0,0,0,0,0,0,0,8.50168269230769,0,0,0,0,0,0,0,0,0,4.44615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23303167420814,12.3690196078431,0,-6.22631578947368,-3.02857142857143,9.31294452347084,0,0,19.8879210220674,0,0,0,45.5279034690799,0,20.9057692307692,0,0,-0.792073170731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
