"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Felix Hernandez",9600,"Sea@Oak 10:05PM ET",15.475,"Sea","Oak",NA,NA,NA,NA,NA
"SP","James Paxton",9600,"Sea@Oak 10:05PM ET",30.683,"Sea","Oak",21.36,18.4,16.747,15.9,9.75
"SP","Zack Greinke",8700,"Ari@SD 09:10PM ET",16.5,"Ari","SD",NA,NA,NA,NA,NA
"SP","Robbie Ray",8700,"Ari@SD 09:10PM ET",24.017,"Ari","SD",NA,NA,NA,NA,NA
"SP","Taijuan Walker",8300,"Ari@SD 09:10PM ET",16.067,"Ari","SD",NA,NA,NA,NA,NA
"SP","Drew Smyly",8000,"Sea@Oak 10:05PM ET",0,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Hisashi Iwakuma",7900,"Sea@Oak 10:05PM ET",5.25,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Jharel Cotton",7800,"Sea@Oak 10:05PM ET",11.033,"Oak","Sea",NA,NA,NA,NA,NA
"SP","Sean Manaea",7700,"Sea@Oak 10:05PM ET",14.717,"Oak","Sea",NA,NA,NA,NA,NA
"SP","Sonny Gray",7400,"Sea@Oak 10:05PM ET",0,"Oak","Sea",NA,NA,NA,NA,NA
"SP","Archie Bradley",7400,"Ari@SD 09:10PM ET",9.55,"Ari","SD",NA,NA,0.933,NA,NA
"SP","Chase De Jong",6900,"Sea@Oak 10:05PM ET",-6.3,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Anthony Banda",6600,"Ari@SD 09:10PM ET",0,"Ari","SD",NA,NA,NA,NA,NA
"SP","Daniel Mengden",6400,"Sea@Oak 10:05PM ET",0,"Oak","Sea",NA,NA,NA,NA,NA
"SP","Yovani Gallardo",6200,"Sea@Oak 10:05PM ET",4.667,"Sea","Oak",NA,NA,NA,NA,NA
"SP","Jered Weaver",6200,"Ari@SD 09:10PM ET",10.283,"SD","Ari",NA,NA,NA,NA,NA
"SP","Shelby Miller",6200,"Ari@SD 09:10PM ET",18.233,"Ari","SD",NA,NA,NA,NA,NA
"SP","Ariel Miranda",6100,"Sea@Oak 10:05PM ET",15.517,"Sea","Oak",NA,NA,NA,NA,NA
