"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",13200,"ATL@WAS 07:05PM ET",31.135,"WAS","ATL",33.63,27.8,25.6425,NA,25.05
"SP","Jacob deGrom",11800,"NYM@STL 08:15PM ET",19.983,"NYM","STL",23.44,25.6,18.805,NA,16.95
"SP","Zack Greinke",11200,"CIN@ARI 09:40PM ET",21.994,"ARI","CIN",24.38,18.4,18.0495,NA,30.75
"SP","Carlos Carrasco",11000,"DET@CLE 07:10PM ET",20.022,"CLE","DET",23.69,18.5,21.4555,NA,31.75
"SP","Carlos Martinez",10700,"NYM@STL 08:15PM ET",21.924,"STL","NYM",22.71,18.7,17.2395,NA,2.65
"SP","Drew Pomeranz",8700,"BOS@TB 07:10PM ET",16.9,"BOS","TB",18.26,19.3,18.57,NA,18.9
"SP","James Paxton",8500,"OAK@SEA 10:10PM ET",18.973,"SEA","OAK",21.45,16.9,19.157,NA,30.15
"SP","Nick Pivetta",8400,"SD@PHI 06:35PM ET",12.64,"PHI","SD",NA,20.1,13.44,NA,24.15
"RP","Trevor Williams",8100,"PIT@CHC 02:20PM ET",8.582,"PIT","CHC",13.73,12.1,12.471,NA,3.45
"SP","Dan Straily",8000,"MIA@SF 10:15PM ET",16.879,"MIA","SF",17.86,14.7,13.319,NA,24.35
"SP","Clayton Richard",7900,"SD@PHI 06:35PM ET",11.406,"SD","PHI",15.18,15.2,10.83,NA,11.9
"SP","Cole Hamels",7800,"LAA@TEX 08:05PM ET",10.081,"TEX","LAA",22.25,14.8,15.6295,NA,30.85
"SP","Eddie Butler",7500,"PIT@CHC 02:20PM ET",9.37,"CHC","PIT",12.79,9.5,10.05,NA,6.2
"SP","Kenta Maeda",7400,"KC@LAD 10:10PM ET",13.577,"LAD","KC",18.7,17,16.894,NA,19.65
"SP","Kevin Gausman",7300,"BAL@MIN 08:10PM ET",9.269,"BAL","MIN",13.12,15.7,14.246,NA,7
"SP","Charlie Morton",7100,"HOU@TOR 07:07PM ET",17.675,"HOU","TOR",16.34,15.1,13.656,NA,17.9
"SP","Ricky Nolasco",6700,"LAA@TEX 08:05PM ET",14.132,"LAA","TEX",13.82,12.6,13.403,NA,-13.65
"SP","Jordan Montgomery",6500,"MIL@NYY 07:05PM ET",16.81,"NYY","MIL",18.31,15.5,15.675,NA,9.55
"SP","Sean Manaea",6400,"OAK@SEA 10:10PM ET",17.617,"OAK","SEA",17.74,15.8,14.224,NA,10.35
"SP","Jake Odorizzi",6200,"BOS@TB 07:10PM ET",13.327,"TB","BOS",15.15,12.8,13.786,NA,-0.85
"SP","Aaron Sanchez",6100,"HOU@TOR 07:07PM ET",10.71,"TOR","HOU",15.06,10.3,11.961,NA,-12.85
"SP","RA Dickey",5800,"ATL@WAS 07:05PM ET",11.7,"ATL","WAS",12.83,11.9,11.02,NA,24.75
"SP","German Marquez",5700,"CWS@COL 08:40PM ET",13.092,"COL","CWS",12.38,12.6,11.192,NA,18.35
"SP","Tim Adleman",5600,"CIN@ARI 09:40PM ET",13.09,"CIN","ARI",11.22,10.7,10.464,NA,NA
"SP","Matt Moore",5500,"MIA@SF 10:15PM ET",10.091,"SF","MIA",14.22,14.8,12.831,NA,-7.7
"SP","Jordan Zimmermann",5400,"DET@CLE 07:10PM ET",9.938,"DET","CLE",12.24,8.7,10.446,NA,-4.65
"SP","Jason Hammel",5300,"KC@LAD 10:10PM ET",10.831,"KC","LAD",13.74,16.2,13.16,NA,14.9
"SP","Junior Guerra",5200,"MIL@NYY 07:05PM ET",9.172,"MIL","NYY",11.49,9.6,11.384,NA,8.5
"SP","Derek Holland",4900,"CWS@COL 08:40PM ET",12.516,"CWS","COL",8.53,8.5,7.634,NA,-7
"SP","Felix Jorge",4700,"BAL@MIN 08:10PM ET",8.45,"MIN","BAL",11.2,8.3,7.372,NA,-6.8
