P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Aaron Nola,Gary Sanchez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Josh Reddick,Mark Trumbo,Jon Jay
Chris Archer,Aaron Nola,Evan Gattis,Anthony Rizzo,Javier Baez,Kris Bryant,Addison Russell,Seth Smith,Christian Yelich,Jason Heyward
Chris Archer,Jaime Garcia,Gary Sanchez,Chris Davis,Javier Baez,Kris Bryant,Addison Russell,Mallex Smith,Jason Heyward,Jon Jay
Chris Archer,Aaron Nola,Welington Castillo,Chris Davis,Jonathan Schoop,Kris Bryant,Addison Russell,Josh Reddick,Seth Smith,Adam Jones
Chris Archer,Aaron Nola,Miguel Montero,Anthony Rizzo,Javier Baez,Kris Bryant,Trevor Story,Aaron Judge,Mallex Smith,Jon Jay
Chris Archer,Jaime Garcia,Tony Wolters,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Cameron Maybin,Adam Jones,Jason Heyward
Chris Archer,Chad Green,Miguel Montero,Anthony Rizzo,Starlin Castro,Kris Bryant,Addison Russell,Aaron Judge,Josh Reddick,Jason Heyward
Chris Archer,Aaron Nola,Miguel Montero,Anthony Rizzo,Ben Zobrist,Kris Bryant,Francisco Lindor,Kole Calhoun,Carlos Gonzalez,Jason Heyward
Chris Archer,Aaron Nola,Tony Wolters,Mark Reynolds,DJ LeMahieu,Kris Bryant,Trevor Story,Cameron Maybin,Josh Reddick,Carlos Gonzalez
Chris Archer,Jaime Garcia,Miguel Montero,Anthony Rizzo,Jose Altuve,Kris Bryant,Addison Russell,Seth Smith,Jon Jay,Eric Young
Chris Archer,Ivan Nova,Miguel Montero,Anthony Rizzo,Javier Baez,Kris Bryant,Addison Russell,Cameron Maybin,Carlos Gonzalez,Mark Trumbo
Chris Archer,Aaron Nola,Miguel Montero,Mark Reynolds,Josh Harrison,Kris Bryant,Addison Russell,Charlie Blackmon,Jason Heyward,Jon Jay
Chris Archer,Aaron Nola,Evan Gattis,Anthony Rizzo,Jose Altuve,Alex Bregman,Addison Russell,Carlos Beltran,Josh Reddick,Mallex Smith
Chris Archer,Ivan Nova,Roberto Perez,Anthony Rizzo,Javier Baez,Kris Bryant,Francisco Lindor,Josh Reddick,Jason Heyward,Jon Jay
