P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Aaron Nola,Roberto Perez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Francisco Lindor,Aaron Judge,Jason Heyward,Jon Jay
Chris Archer,Aaron Nola,Roberto Perez,Chris Davis,Jonathan Schoop,Kris Bryant,Addison Russell,Seth Smith,Adam Jones,Mark Trumbo
Chris Archer,Aaron Nola,Roberto Perez,Edwin Encarnacion,Jose Ramirez,Kris Bryant,Erik Gonzalez,Aaron Judge,Josh Reddick,Austin Jackson
Chris Archer,Aaron Nola,Roberto Perez,Anthony Rizzo,Jose Altuve,Alex Bregman,Addison Russell,George Springer,Josh Reddick,Norichika Aoki
Chris Archer,Aaron Nola,Elias Diaz,Jose Osuna,Josh Harrison,David Freese,Addison Russell,Aaron Judge,Andrew McCutchen,Josh Reddick
Chris Archer,Aaron Nola,Roberto Perez,Matt Holliday,Starlin Castro,Maikel Franco,Addison Russell,Aaron Judge,Brett Gardner,Aaron Hicks
Carlos Carrasco,Jaime Garcia,Elias Diaz,Anthony Rizzo,Ben Zobrist,Kris Bryant,Trevor Story,Josh Reddick,Jason Heyward,Jon Jay
Chris Archer,Aaron Nola,Roberto Perez,Albert Pujols,Danny Espinosa,Kris Bryant,Addison Russell,Cameron Maybin,Kole Calhoun,Eric Young
Chris Archer,Jaime Garcia,Eric Fryer,Anthony Rizzo,Kolten Wong,Jedd Gyorko,Aledmys Diaz,Aaron Judge,Seth Smith,Tommy Pham
Chris Archer,Aaron Nola,Elias Diaz,Chris Carter,Ben Zobrist,Ronald Torreyes,Francisco Lindor,Aaron Judge,Brett Gardner,Aaron Hicks
Chris Archer,Jaime Garcia,Eric Fryer,Anthony Rizzo,Jonathan Schoop,Ruben Tejada,Francisco Lindor,Seth Smith,Adam Jones,Mark Trumbo
Chris Archer,Aaron Nola,Elias Diaz,Josh Bell,Jose Altuve,David Freese,Jordy Mercer,Andrew McCutchen,Seth Smith,Christian Yelich
