"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Bryce Harper",5500,"WAS@STL 08:15PM ET",10.606,"WAS","STL",9.68,11.2,8.39,NA,"3","3",6
"1B","Paul Goldschmidt",5500,"COL@ARI 09:40PM ET",11.397,"ARI","COL",8.84,9.9,10.33,NA,"3","3",0
"OF","Aaron Judge",5400,"NYY@HOU 08:10PM ET",12.176,"NYY","HOU",8.58,9.9,7.43,NA,"3","3",4
"1B/OF","Cody Bellinger",5400,"LAD@SD 10:10PM ET",10.82,"LAD","SD",8.06,7.8,8.09,NA,"7","4",7
"SS","Trea Turner",5300,"WAS@STL 08:15PM ET",10.463,"WAS","STL",NA,0,1.92,NA,"x","x",NA
"OF","Mookie Betts",5200,"BOS@TOR 07:07PM ET",9.267,"BOS","TOR",9.07,9.8,10.34,NA,"1","1",14
"SS","Corey Seager",5200,"LAD@SD 10:10PM ET",9,"LAD","SD",6.21,0,1.67,NA,"x","x",NA
"2B/3B","Jose Ramirez",5100,"CLE@DET 07:10PM ET",9.289,"CLE","DET",NA,NA,NA,NA,"5","x",NA
"3B","Jake Lamb",5000,"COL@ARI 09:40PM ET",9.907,"ARI","COL",9.11,9.2,8.48,NA,"4","4",7
"OF","Corey Dickerson",4900,"TB@BAL 07:05PM ET",9.72,"TB","BAL",10.28,10.4,11.22,NA,"2","2",4
"2B","Robinson Cano",4900,"SEA@LAA 10:07PM ET",8.38,"SEA","LAA",8.5,8.4,8.08,NA,"3","3",37
"OF","George Springer",4900,"NYY@HOU 08:10PM ET",10.315,"HOU","NYY",8.12,9.5,8.22,NA,"1","1",10
"2B","Daniel Murphy",4800,"WAS@STL 08:15PM ET",9.849,"WAS","STL",8.71,9.6,7.89,NA,"5","5",5
"OF","Nelson Cruz",4800,"SEA@LAA 10:07PM ET",8.312,"SEA","LAA",8.25,8,8.38,NA,"4","4",5
