"Place_lo","Place_hi","Payout"
"1","1","50000"
"2","2","20000"
"3","3","10000"
"4","4","7000"
"5","5","5000"
"6","6","4000"
"7","7","3000"
"8","8","2000"
"9","10","1500"
"11","15","1000"
"16","20","700"
"21","30","500"
"31","40","400"
"41","55","300"
"56","80","250"
"81","120","200"
"121","191","150"
"192","316","120"
"317","496","100"
"497","796","90"
"797","1256","85"
