"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Amir Garrett","Derek Norris","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Aaron Altherr","Michael Conforto"
"2","Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Ben Zobrist","Maikel Franco","Asdrubal Cabrera","Kyle Schwarber","Jason Heyward","Michael Conforto"
"3","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Javier Baez","Mike Moustakas","Asdrubal Cabrera","Kyle Schwarber","Jason Heyward","Josh Reddick"
"4","Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Neil Walker","Kris Bryant","Tim Beckham","Kyle Schwarber","Josh Reddick","Michael Conforto"
"5","Clayton Kershaw","Amir Garrett","Willson Contreras","Jay Bruce","Ben Zobrist","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Josh Reddick","Michael Conforto"
"6","Clayton Kershaw","Luis Severino","Cameron Rupp","Jay Bruce","Cesar Hernandez","Maikel Franco","Asdrubal Cabrera","Kyle Schwarber","Josh Reddick","Michael Conforto"
"7","Clayton Kershaw","Amir Garrett","Brian McCann","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Tim Beckham","Kyle Schwarber","Jason Heyward","Andrew Toles"
"8","Clayton Kershaw","Amir Garrett","Roberto Perez","Anthony Rizzo","Tyler Saladino","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Josh Reddick","Seth Smith"
"9","Clayton Kershaw","Luis Severino","Willson Contreras","Rickie Weeks","Ben Zobrist","Mike Moustakas","Jordy Mercer","Kyle Schwarber","Jason Heyward","Aaron Altherr"
"10","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Adeiny Hechavarria","Kyle Schwarber","Josh Reddick","Ezequiel Carrera"
"11","Clayton Kershaw","Amir Garrett","Willson Contreras","Rickie Weeks","Javier Baez","Kris Bryant","Carlos Correa","Kyle Schwarber","Jason Heyward","Michael Conforto"
"12","Clayton Kershaw","Amir Garrett","Brian McCann","Anthony Rizzo","Ben Zobrist","Mike Moustakas","Freddy Galvis","Kyle Schwarber","Jason Heyward","Aaron Altherr"
"13","Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Javier Baez","Kris Bryant","Adeiny Hechavarria","Kyle Schwarber","Seth Smith","Aaron Altherr"
"14","Clayton Kershaw","Amir Garrett","Brian McCann","Anthony Rizzo","Ben Zobrist","Kris Bryant","Asdrubal Cabrera","Josh Reddick","Aaron Altherr","Andrew Toles"
"15","Clayton Kershaw","Amir Garrett","Cameron Rupp","Tommy Joseph","Ben Zobrist","Kris Bryant","Freddy Galvis","Kyle Schwarber","Jason Heyward","Josh Reddick"
"16","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Adeiny Hechavarria","Jason Heyward","Aaron Altherr","Michael Conforto"
"17","Clayton Kershaw","Luis Severino","Cameron Rupp","Rickie Weeks","Cesar Hernandez","Kris Bryant","Jordy Mercer","Kyle Schwarber","Michael Conforto","Jon Jay"
"18","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Cesar Hernandez","Maikel Franco","Tim Beckham","Kyle Schwarber","Odubel Herrera","Aaron Altherr"
"19","Clayton Kershaw","Amir Garrett","Willson Contreras","Tommy Joseph","Ben Zobrist","Maikel Franco","Francisco Lindor","Kyle Schwarber","Jason Heyward","Aaron Altherr"
"20","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Neil Walker","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Delino DeShields","Andrew Toles"
"21","Clayton Kershaw","Amir Garrett","Roberto Perez","Anthony Rizzo","Javier Baez","Kris Bryant","Francisco Lindor","Kyle Schwarber","Michael Conforto","Andrew Toles"
"22","Clayton Kershaw","Luis Severino","Willson Contreras","Jay Bruce","Javier Baez","Mike Moustakas","Asdrubal Cabrera","Kyle Schwarber","Aaron Altherr","Michael Conforto"
"23","Clayton Kershaw","Amir Garrett","Derek Norris","Anthony Rizzo","Michael Martinez","Kris Bryant","Aledmys Diaz","Kyle Schwarber","Jason Heyward","Josh Reddick"
"24","Clayton Kershaw","Dylan Covey","Brian McCann","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Jordy Mercer","Kyle Schwarber","Josh Reddick","Michael Conforto"
"25","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","TJ Rivera","Kris Bryant","Freddy Galvis","Kyle Schwarber","Seth Smith","Michael Conforto"
"26","Clayton Kershaw","Amir Garrett","Roberto Perez","Anthony Rizzo","Ben Zobrist","Kris Bryant","Tim Beckham","Kyle Schwarber","Aaron Altherr","Steven Souza"
"27","Clayton Kershaw","Luis Severino","Cameron Rupp","Tommy Joseph","Cesar Hernandez","Mike Moustakas","Freddy Galvis","Kyle Schwarber","Jason Heyward","Michael Conforto"
"28","Clayton Kershaw","Amir Garrett","Salvador Perez","Anthony Rizzo","Ryan Goins","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Jason Heyward","Steven Souza"
"29","Clayton Kershaw","Amir Garrett","Derek Norris","Anthony Rizzo","Ben Zobrist","Mike Moustakas","Carlos Correa","Jason Heyward","Josh Reddick","Michael Conforto"
"30","Clayton Kershaw","Amir Garrett","Brian McCann","Anthony Rizzo","Ben Zobrist","Kris Bryant","Jose Iglesias","Kyle Schwarber","Michael Conforto","Ezequiel Carrera"
"31","Clayton Kershaw","Amir Garrett","Cameron Rupp","Rickie Weeks","Cesar Hernandez","Kris Bryant","Carlos Correa","Kyle Schwarber","Odubel Herrera","Aaron Altherr"
"32","Clayton Kershaw","Amir Garrett","Salvador Perez","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Jose Iglesias","Kyle Schwarber","Seth Smith","Delino DeShields"
"33","Clayton Kershaw","Luis Severino","Willson Contreras","Jay Bruce","Cesar Hernandez","Kris Bryant","Asdrubal Cabrera","Jason Heyward","Michael Conforto","Andrew Toles"
"34","Clayton Kershaw","Luis Severino","Willson Contreras","Tommy Joseph","Javier Baez","Maikel Franco","Jordy Mercer","Jason Heyward","Aaron Altherr","Michael Conforto"
"35","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Ben Zobrist","Maikel Franco","Freddy Galvis","Jason Heyward","Josh Reddick","Seth Smith"
"36","Clayton Kershaw","Amir Garrett","Derek Norris","Anthony Rizzo","Ben Zobrist","Kris Bryant","Asdrubal Cabrera","Jason Heyward","Seth Smith","Delino DeShields"
"37","Clayton Kershaw","Amir Garrett","Brian McCann","Rickie Weeks","Jose Altuve","Maikel Franco","Carlos Correa","Kyle Schwarber","Josh Reddick","Michael Conforto"
"38","Clayton Kershaw","Amir Garrett","Willson Contreras","Tommy Joseph","Cesar Hernandez","Kris Bryant","Francisco Lindor","Kyle Schwarber","Michael Conforto","Jon Jay"
"39","Clayton Kershaw","Luis Severino","Derek Norris","Tommy Joseph","Cesar Hernandez","Maikel Franco","Jordy Mercer","Kyle Schwarber","Michael Saunders","Michael Conforto"
"40","Clayton Kershaw","Luis Severino","Roberto Perez","Anthony Rizzo","Ben Zobrist","Maikel Franco","Jordy Mercer","Jason Heyward","Michael Conforto","Andrew Toles"
"41","Clayton Kershaw","Amir Garrett","Willson Contreras","Justin Smoak","Ben Zobrist","Kris Bryant","Tim Anderson","Kyle Schwarber","Jason Heyward","Seth Smith"
"42","Clayton Kershaw","Amir Garrett","Salvador Perez","Anthony Rizzo","Daniel Robertson","Kris Bryant","Freddy Galvis","Kyle Schwarber","Josh Reddick","Aaron Altherr"
"43","Clayton Kershaw","Amir Garrett","Roberto Perez","Anthony Rizzo","Ben Zobrist","Kris Bryant","Aledmys Diaz","Josh Reddick","Delino DeShields","Michael Conforto"
"44","Clayton Kershaw","Amir Garrett","Roberto Perez","Anthony Rizzo","Ben Zobrist","Joey Gallo","Francisco Lindor","Kyle Schwarber","Jason Heyward","Josh Reddick"
"45","Clayton Kershaw","Amir Garrett","Salvador Perez","Anthony Rizzo","Ben Zobrist","Chris Coghlan","Aledmys Diaz","Kyle Schwarber","Jason Heyward","Seth Smith"
"46","Clayton Kershaw","Luis Severino","Willson Contreras","Rickie Weeks","Javier Baez","Maikel Franco","Asdrubal Cabrera","Kyle Schwarber","Jason Heyward","Steven Souza"
"47","Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Kolten Wong","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Carlos Beltran","Ezequiel Carrera"
"48","Clayton Kershaw","Luis Severino","Caleb Joseph","Anthony Rizzo","Cesar Hernandez","Ryan Flaherty","Jordy Mercer","Kyle Schwarber","Seth Smith","Michael Conforto"
"49","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Javier Baez","Maikel Franco","Francisco Lindor","Jason Heyward","Steven Souza","Michael Conforto"
"50","Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Freddy Galvis","Kyle Schwarber","Steven Souza","Tyler Collins"
