"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Ben Zobrist","Mike Moustakas","Asdrubal Cabrera","Kyle Schwarber","Jason Heyward","Michael Conforto"
"2","Clayton Kershaw","Amir Garrett","Cameron Rupp","Anthony Rizzo","Cesar Hernandez","Maikel Franco","Asdrubal Cabrera","Kyle Schwarber","Odubel Herrera","Aaron Altherr"
"3","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Javier Baez","Kris Bryant","Tim Beckham","Kyle Schwarber","Aaron Altherr","Andrew Toles"
"4","Clayton Kershaw","Luis Severino","Cameron Rupp","Tommy Joseph","Cesar Hernandez","Maikel Franco","Jordy Mercer","Jason Heyward","Josh Reddick","Aaron Altherr"
"5","Clayton Kershaw","Amir Garrett","Brian McCann","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Adeiny Hechavarria","Kyle Schwarber","Jason Heyward","Jon Jay"
"6","Clayton Kershaw","Dylan Bundy","Willson Contreras","Rickie Weeks","Javier Baez","Kris Bryant","Jordy Mercer","Kyle Schwarber","Jason Heyward","Michael Conforto"
"7","Gerrit Cole","Luis Severino","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Carlos Correa","Kyle Schwarber","Josh Reddick","Aaron Altherr"
"8","Clayton Kershaw","Amir Garrett","Willson Contreras","Rickie Weeks","Ben Zobrist","Kris Bryant","Francisco Lindor","Kyle Schwarber","Josh Reddick","Jon Jay"
"9","Clayton Kershaw","Amir Garrett","Cameron Rupp","Tommy Joseph","Cesar Hernandez","Kris Bryant","Freddy Galvis","Kyle Schwarber","Josh Reddick","Michael Saunders"
"10","Clayton Kershaw","Dylan Covey","Derek Norris","Anthony Rizzo","Ben Zobrist","Kris Bryant","Jordy Mercer","Kyle Schwarber","Jason Heyward","Aaron Altherr"
"11","Clayton Kershaw","Luis Severino","Willson Contreras","Rickie Weeks","Cesar Hernandez","Maikel Franco","Freddy Galvis","Kyle Schwarber","Michael Saunders","Aaron Altherr"
"12","Clayton Kershaw","Luis Severino","Travis d'Arnaud","Jay Bruce","TJ Rivera","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Josh Reddick","Michael Conforto"
"13","Clayton Kershaw","Amir Garrett","Willson Contreras","Anthony Rizzo","Javier Baez","Maikel Franco","Aledmys Diaz","Jason Heyward","Josh Reddick","Jon Jay"
"14","Luis Severino","Amir Garrett","Willson Contreras","Anthony Rizzo","Jose Altuve","Kris Bryant","Francisco Lindor","Mookie Betts","Kyle Schwarber","Jason Heyward"
"15","Clayton Kershaw","Amir Garrett","Brian McCann","Justin Smoak","Jose Altuve","Maikel Franco","Carlos Correa","Carlos Beltran","Josh Reddick","Michael Conforto"
"16","Lance McCullers","Luis Severino","Cameron Rupp","Anthony Rizzo","Javier Baez","Kris Bryant","Asdrubal Cabrera","Kyle Schwarber","Jason Heyward","Michael Conforto"
"17","Clayton Kershaw","Luis Severino","Willson Contreras","Tommy Joseph","Ben Zobrist","Ryan Flaherty","Jordy Mercer","Kyle Schwarber","Jason Heyward","Jon Jay"
"18","Clayton Kershaw","Luis Severino","Brian McCann","Tommy Joseph","Cesar Hernandez","Mike Moustakas","Asdrubal Cabrera","Odubel Herrera","Michael Saunders","Aaron Altherr"
"19","Clayton Kershaw","Michael Wacha","Cameron Rupp","Tommy Joseph","Ben Zobrist","Maikel Franco","Freddy Galvis","Kyle Schwarber","Aaron Altherr","Michael Conforto"
"20","Clayton Kershaw","Amir Garrett","Salvador Perez","Eric Hosmer","Cesar Hernandez","Mike Moustakas","Francisco Lindor","Kyle Schwarber","Lorenzo Cain","Brandon Moss"
"21","Clayton Kershaw","Luis Severino","Willson Contreras","Anthony Rizzo","Michael Martinez","Kris Bryant","Jose Iglesias","Jason Heyward","Michael Conforto","Jon Jay"
"22","Clayton Kershaw","Luis Severino","Roberto Perez","Jay Bruce","Javier Baez","Kris Bryant","Tim Beckham","Kyle Schwarber","Jason Heyward","Jon Jay"
"23","Clayton Kershaw","Luis Severino","Cameron Rupp","Jay Bruce","Cesar Hernandez","Maikel Franco","Freddy Galvis","Odubel Herrera","Carlos Beltran","Michael Conforto"
"24","Clayton Kershaw","Wei-Yin Chen","Cameron Rupp","Anthony Rizzo","Javier Baez","Mike Moustakas","Jordy Mercer","Kyle Schwarber","Jason Heyward","Jon Jay"
"25","Clayton Kershaw","Luis Severino","Travis d'Arnaud","Anthony Rizzo","Neil Walker","Mike Moustakas","Asdrubal Cabrera","Curtis Granderson","Aaron Altherr","Michael Conforto"
"26","Clayton Kershaw","Amir Garrett","Willson Contreras","Tommy Joseph","Ben Zobrist","Maikel Franco","Carlos Correa","Odubel Herrera","Michael Saunders","Aaron Altherr"
"27","Luis Severino","Jason Vargas","Brian McCann","Anthony Rizzo","Ben Zobrist","Kris Bryant","Aledmys Diaz","George Springer","Kyle Schwarber","Jason Heyward"
"28","Clayton Kershaw","Dylan Covey","Willson Contreras","Anthony Rizzo","Javier Baez","Kris Bryant","Asdrubal Cabrera","Carlos Beltran","Jason Heyward","Seth Smith"
"29","Clayton Kershaw","Jason Vargas","Cameron Rupp","Anthony Rizzo","Cesar Hernandez","Mike Moustakas","Freddy Galvis","Michael Saunders","Aaron Altherr","Michael Conforto"
"30","Clayton Kershaw","Michael Wacha","Willson Contreras","Jay Bruce","Ben Zobrist","Kris Bryant","Adeiny Hechavarria","Kyle Schwarber","Jason Heyward","Andrew Toles"
