"Andrew Benintendi_BOS","JD Martinez_DET","Mookie Betts_BOS","Mike Moustakas_KC","Justin Upton_DET","Xander Bogaerts_BOS","Hunter Renfroe_SD","Jackie Bradley_BOS","Dustin Pedroia_BOS","Mitch Moreland_BOS","Alex Avila_DET","Ian Kinsler_DET","Nicholas Castellanos_DET","Salvador Perez_KC","Hanley Ramirez_BOS","Miguel Cabrera_DET","Lorenzo Cain_KC","Eric Hosmer_KC","Whit Merrifield_KC","Victor Martinez_DET","Andrew Romine_DET","Jose Iglesias_DET","Ryan Schimpf_SD","Jorge Bonifacio_KC","Jorge Soler_KC","Wil Myers_SD","Manuel Margot_SD","Brock Holt_BOS","Yangervis Solarte_SD","Alex Dickerson_SD","Cheslor Cuthbert_KC","Pablo Sandoval_BOS","Mikie Mahtook_DET","Paulo Orlando_KC","Billy Burns_KC","Chris Young_BOS","Travis Jankowski_SD","JaCoby Jones_DET","Brandon Moss_KC","Matt Szczur_SD","Austin Hedges_SD","Christian Vazquez_BOS","Dixon Machado_DET","Steve Selsky_BOS","John Hicks_DET","Marco Hernandez_BOS","James McCann_DET","Tyler Collins_DET","Chase d'Arnaud_SD","Ryan O'Hearn_KC","Alex Presley_DET","Erick Aybar_SD","Christian Bethancourt_SD","Terrance Gore_KC","Luis Urias_SD","Jim Adduci_DET","Josh Rutledge_BOS","Sam Travis_BOS","Cory Spangenberg_SD","Allen Cordoba_SD","Sandy Leon_BOS","Alex Gordon_KC","Deven Marrero_BOS","Jabari Blash_SD","Jose Pirela_SD","Franchy Cordero_SD","Raul Mondesi_KC","Carlos Asuaje_SD","Hector Sanchez_SD","Ramon Torres_KC","Jose Rondon_SD","Hunter Dozier_KC","Alcides Escobar_KC","Drew Butera_KC","Luis Torrens_SD"
0,25.1410256410256,0,0,10.565,0,0,0,0,0,78.8261538461538,31.1285714285714,0,0,0,23.4248366013072,0,0,0,0.0815217391304348,4.53846153846154,13.9833333333333,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,31.5,0,0,0,0,8.5,0,3.83333333333333,0,77.2,5.59558823529412,0,0,37,0,0,0,0,37.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.4428571428571,0,0,7.17394957983193,0,0,0,0,0,31.1285714285714,42.1906116642959,0,0,0,9.37179487179487,0,0,0,13.4436507936508,21.5882352941176,-2.29433497536946,0,0,0,0,0,0,0,0,0,0,-10.7272727272727,0,0,0,0,-4.66666666666667,0,0,0,0,15.6333333333333,0,-6.5,0,26.1758893280632,13.0849802371542,0,0,0.5,0,0,0,0,31.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.90454545454545,0,0,0,0,0,0,0,0,0,50.6798642533937,0,0,12.6811764705882,9.29185520361991,0.83072546230441,0,0,0,0,-2.49554367201426,4.23076923076923,0,0,0,0,0,9.04166666666667,0,0,11.5545454545455,0,0,0,0,17.6693548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.324154589372,0,0,0,0,11,0,0,0,0,0,3.18099547511312,0.75,0
4.88076923076923,0,7.6,0,0,3.19090909090909,0,-12.7522281639929,5.52083333333333,1.85357624831309,0,0,0,0,45.4768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35294117647059,0,0,0,10.7412280701754,0,0,0,0,0,-9.47826086956522,0,0,0,-3.1025641025641,0,0,0,0,0,0,0,0,0,0,-4.82575757575758,-3.75,0,0,18.1284584980237,0,-14.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0
0,47.7761904761905,0,0,7.30555555555556,0,0,0,0,0,23.4248366013072,9.37179487179487,0,0,0,46.4814102564103,0,0,0,3.01428571428571,-6.1304347826087,22.0142857142857,0,0,0,0,0,0,0,0,0,0,22.8181818181818,0,0,0,0,10.5,0,0,0,0,31,0,47.1666666666667,0,9.98684210526316,-3.76470588235294,0,0,18.8,0,0,0,0,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.68173758865248,0,0,0,0,0,0,0,0,0,12.6811764705882,0,0,51.776430976431,8.71784511784512,7.00426829268293,0,0,0,0,-0.599159663865546,-6.42857142857143,0,0,0,0,0,8.31428571428571,0,0,-0.354545454545455,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74659863945578,0,0,0,0,9.94444444444444,0,0,0,0,0,9.95488215488215,13.5320512820513,0
0,0,0,1.90857142857143,0,0,0,0,0,0,0,0,0,9.29185520361991,0,0,8.71784511784512,35.6453634085213,4.13399778516058,0,0,0,0,4.92867867867868,1,0,0,0,0,0,0.573529411764706,0,0,0.718181818181818,0,0,0,0,10.3130630630631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9094117647059,0,0,0,0,0.777777777777778,0,0,0,0,0,6.74968671679198,25.0494505494506,0
0,0,0,7.56330014224751,0,0,0,0,0,0,0,0,0,0.83072546230441,0,0,7.00426829268293,4.13399778516058,48.7065337763012,0,0,0,0,1.76470588235294,2.01098901098901,0,0,0,0,0,5.08333333333333,0,0,0,0,0,0,0,4.69833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53603603603604,0,0,0,0,0,0,0,0,0,0,4.36655592469546,6.49242424242424,0
0,40.5263157894737,0,0,-0.357142857142857,0,0,0,0,0,0.0815217391304348,13.4436507936508,0,0,0,3.01428571428571,0,0,0,40.6053140096618,-0.15,-8.54429429429429,0,0,0,0,0,0,0,0,0,0,1.46794871794872,0,0,0,0,-7.81944444444444,0,0,0,0,5.8,0,5.26190476190476,0,2.38405797101449,-7.86363636363636,0,0,-41.3,0,0,0,0,14.5972222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.486111111111111,0,0,10.0184615384615,0,0,0,0,0,4.53846153846154,21.5882352941176,0,0,0,-6.1304347826087,0,0,0,-0.15,38.9669312169312,-14.3928571428571,0,0,0,0,0,0,0,0,0,0,1.23333333333333,0,0,0,0,-23.75,0,0,0,0,8.7,0,12.8333333333333,0,14.5583333333333,11,0,0,26,0,0,0,0,40.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.0157894736842,0,0,2.35128205128205,0,0,0,0,0,13.9833333333333,-2.29433497536946,0,0,0,22.0142857142857,0,0,0,-8.54429429429429,-14.3928571428571,57.4825783972125,0,0,0,0,0,0,0,0,0,0,1.02727272727273,0,0,0,0,30.9107142857143,0,0,0,0,35.8809523809524,0,35.8809523809524,0,2.6699604743083,-8.68831168831169,0,0,91.5,0,0,0,0,33.3035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1572535991141,0,0,-5.49651567944251,1.80208333333333,0,0.509291521486643,0,0,0,0,0,0,0,-2.08333333333333,0,0,-15.8666666666667,-4.23440285204991,0,0,0,0,0,0,0,34,0,0,-6.15165165165165,0,0,0,0,0,0,-2.52857142857143,-0.520833333333333,0,0,0,-2.1,0,-2.25,0,0,0,0,0,0,0,0,-15.8571428571429
0,0,0,7.39393939393939,0,0,0,0,0,0,0,0,0,-2.49554367201426,0,0,-0.599159663865546,4.92867867867868,1.76470588235294,0,0,0,0,41.0900900900901,-9.2,0,0,0,0,0,-14.5555555555556,0,0,0,0,0,0,0,6.65367965367965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70752688172043,0,0,0,0,0,0,0,0,0,0,1.81381381381381,-6.125,0
0,0,0,4.43589743589744,0,0,0,0,0,0,0,0,0,4.23076923076923,0,0,-6.42857142857143,1,2.01098901098901,0,0,0,0,-9.2,17.7428571428571,0,0,0,0,0,-4,0,0,0,0,0,0,0,5.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327272727272727,0,0,0,0,0,0,0,0,0,0,3.54285714285714,43.5,0
0,0,0,0,0,0,-3.53249475890985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,0,0,53.5168831168831,11.6640243902439,0,6.8013468013468,0,0,0,0,0,0,0,-8.87179487179487,0,0,16.2090909090909,12.6830917874396,0,0,0,0,0,0,0,21.8571428571429,0,0,-0.324473975636766,0,0,0,0,0,0,-5.45333333333333,16.3095238095238,0,0,0,-12.6428571428571,7.5,5.64285714285714,0,0,0,0,0,0,0,0,3.68055555555556
0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80208333333333,0,0,11.6640243902439,34.9378048780488,0,4.05833333333333,0,0,0,0,0,0,0,-5.04545454545455,0,0,-11.4666666666667,-2.10516934046346,0,0,0,0,0,0,0,0,0,0,3.03095238095238,0,0,0,0,0,0,-2.75,26.7555555555556,0,0,0,-7.19047619047619,0,0,0,0,0,0,0,0,0,0,-11.7
-1.66666666666667,0,-5,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-5.27171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509291521486643,0,0,6.8013468013468,4.05833333333333,0,33.5382205513784,0,0,0,0,0,0,0,0.83974358974359,0,0,3.74242424242424,7.52220166512488,0,0,0,0,0,0,0,9.07142857142857,0,0,6.53224101479915,0,0,0,0,0,0,6.56,12.703557312253,0,0,0,9.16666666666667,9.83333333333333,34.0277777777778,0,0,0,0,0,0,0,0,11.1388888888889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.73333333333333,0,0,0,0,0,0,0,0,0,9.04166666666667,0,0,8.31428571428571,0.573529411764706,5.08333333333333,0,0,0,0,-14.5555555555556,-4,0,0,0,0,0,34.3897058823529,0,0,-36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58095238095238,0,0,0,0,0,0,0,0,0,0,4.61029411764706,-13.1428571428571,0
10.9714285714286,0,7.18421052631579,0,0,3.66666666666667,0,0.621794871794872,-3.32692307692308,-4.6969696969697,0,0,0,0,-2.35294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4415584415584,0,0,0,5.21969696969697,0,0,0,0,0,19.0666666666667,0,0,0,-8.26190476190476,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-4.31818181818182,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,15.3333333333333,0,0,9.74358974358974,0,0,0,0,0,-9,-10.7272727272727,0,0,0,22.8181818181818,0,0,0,1.46794871794872,1.23333333333333,1.02727272727273,0,0,0,0,0,0,0,0,0,0,39.3809523809524,0,0,0,0,-0.35,0,0,0,0,57.2666666666667,0,37.5,0,-7.82727272727273,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.25,0,0,0,0,0,0,0,0,0,11.5545454545455,0,0,-0.354545454545455,0.718181818181818,0,0,0,0,0,0,0,0,0,0,0,0,-36.8333333333333,0,0,17.4181818181818,0,0,0,0,7.05357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19090909090909,0,0,0,0,0.267857142857143,0,0,0,0,0,0.854545454545454,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.387865497076,0,-13.9782608695652,0,0,16.7679653679654,0,23.2768181818182,7.33052631578947,11.7900584795322,0,0,0,0,10.7412280701754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21969696969697,0,0,0,26.2278083333333,0,0,0,0,0,12.1527777777778,0,0,0,13.6333333333333,0,0,0,0,0,0,0,0,0,0,-5.99166666666667,33.75,0,0,28.8392857142857,0,5.91444444444444,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,-8.87179487179487,-5.04545454545455,0,0.83974358974359,0,0,0,0,0,0,0,11.1025641025641,0,0,0,-16.3181818181818,0,0,0,0,0,0,0,0,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.55357142857143,0,0,0,0,0,31.5,-4.66666666666667,0,0,0,10.5,0,0,0,-7.81944444444444,-23.75,30.9107142857143,0,0,0,0,0,0,0,0,0,0,-0.35,0,0,0,0,26.1,0,0,0,0,1.33333333333333,0,0,0,-6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.0900900900901,0,0,0,0,0,0,0,0,0,17.6693548387097,0,0,1.45,10.3130630630631,4.69833333333333,0,0,0,0,6.65367965367965,5.19047619047619,0,0,0,0,0,0,0,0,7.05357142857143,0,0,0,0,48.0255255255255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05126050420168,0,0,0,0,-9.11111111111111,0,0,0,0,0,-2.34834834834835,15.6,0
0,0,0,0,0,0,-4.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8666666666667,0,0,16.2090909090909,-11.4666666666667,0,3.74242424242424,0,0,0,0,0,0,0,0,0,0,25.4242424242424,18.9636363636364,0,0,0,0,0,0,0,-9.16666666666667,0,0,23.3571428571429,0,0,0,0,0,0,6.58333333333333,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5
0,0,0,0,0,0,-1.63285024154589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23440285204991,0,0,12.6830917874396,-2.10516934046346,0,7.52220166512488,0,0,0,0,0,0,0,-16.3181818181818,0,0,18.9636363636364,62.1542553191489,0,0,0,0,0,0,0,29.6666666666667,0,0,-0.98015873015873,0,0,0,0,0,0,7.19565217391304,7.73099415204678,0,0,0,-10.047619047619,-41.5,35.9523809523809,0,0,0,0,0,0,0,0,0
4.98188405797101,0,2.79538461538462,0,0,-1.19333333333333,0,9.63333333333333,8.24853801169591,-0.788537549407115,0,0,0,0,-9.47826086956522,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19.0666666666667,0,0,0,12.1527777777778,0,0,0,0,0,44.7464387464387,0,0,0,0.194444444444444,0,0,0,0,0,0,0,0,0,0,-2.625,15,0,0,0,0,4.99090909090909,0,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0.863636363636364,0,0,0,0,0,8.5,15.6333333333333,0,0,0,31,0,0,0,5.8,8.7,35.8809523809524,0,0,0,0,0,0,0,0,0,0,57.2666666666667,0,0,0,0,1.33333333333333,0,0,0,0,31.969696969697,0,41.1,0,14.9333333333333,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89.6666666666667,0,0,36.6071428571429,0,0,0,0,0,3.83333333333333,-6.5,0,0,0,47.1666666666667,0,0,0,5.26190476190476,12.8333333333333,35.8809523809524,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,41.1,0,37.6964285714286,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.07142857142857,0,-5.1,0,0,-0.151515151515152,0,3.98181818181818,-0.0606060606060606,-1.5125,0,0,0,0,-3.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,-8.26190476190476,0,0,0,13.6333333333333,0,0,0,0,0,0.194444444444444,0,0,0,12.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31.9111111111111,0,0,6.86769230769231,0,0,0,0,0,77.2,26.1758893280632,0,0,0,9.98684210526316,0,0,0,2.38405797101449,14.5583333333333,2.6699604743083,0,0,0,0,0,0,0,0,0,0,-7.82727272727273,0,0,0,0,-6,0,0,0,0,14.9333333333333,0,0,0,52.9047619047619,16.8,0,0,0,0,0,0,0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-52,0,0,-0.22463768115942,0,0,0,0,0,5.59558823529412,13.0849802371542,0,0,0,-3.76470588235294,0,0,0,-7.86363636363636,11,-8.68831168831169,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,22,0,0,0,0,4.5,0,0,0,16.8,82.8015384615385,0,0,0,0,0,0,0,-2.47222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21.8571428571429,0,0,9.07142857142857,0,0,0,0,0,0,0,0,0,0,-9.16666666666667,29.6666666666667,0,0,0,0,0,0,0,48.8571428571429,0,0,0,0,0,0,0,0,0,-6.25,26.7,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-26.4,0,0,0.6,0,0,0,0,0,37,0.5,0,0,0,18.8,0,0,0,-41.3,26,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-2.63399778516058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.15165165165165,0,0,-0.324473975636766,3.03095238095238,0,6.53224101479915,0,0,0,0,0,0,0,2.21818181818182,0,0,23.3571428571429,-0.98015873015873,0,0,0,0,0,0,0,0,0,0,36.779797979798,0,0,0,0,0,0,7.19285714285714,-12.6416666666667,0,0,0,-7.66666666666667,-23,8.33333333333333,0,0,0,0,0,0,0,0,-6.80952380952381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33.0777777777778,0,0,0,0,0,37.7857142857143,31.8571428571429,0,0,0,-8.4,0,0,0,14.5972222222222,40.65,33.3035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,39.4,-2.47222222222222,0,0,0,0,0,0,0,57.1222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.8910256410256,0,2.31666666666667,0,0,14.4666666666667,0,-9.78021978021978,13,32.9181818181818,0,0,0,0,-4.82575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-5.99166666666667,0,0,0,0,0,-2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7333333333333,-37.3333333333333,0,0,6.54761904761905,0,-7.4,0,0,0,0,0,0,0,0,0,0,0,0
